lat,lon,acc,bear,bearAcc,mag_x,mag_y,mag_z,heading,33_dbm,195_dbm,25_dbm,200_dbm,181_dbm,189_dbm,208_dbm,188_dbm,246_dbm,timestamp,intersection_points,label
24.789177,120.9950993,10.057000160217285,5.072606563568115,0.0,-14.7,20.58,-35.219997,4.619329,-83,0,-78,0,0,0,0,0,0,16,0,0
24.789177,120.9950993,10.057000160217285,5.072606563568115,0.0,-12.12,27.539999,-32.1,-41.06532,-83,0,-78,0,0,0,0,0,0,16,0,0
24.789177,120.9950993,10.057000160217285,5.072606563568115,0.0,-21.359999,25.8,-30.0,24.488825,-83,0,-78,0,0,0,0,0,0,16,0,0
24.789177,120.9950993,10.057000160217285,5.072606563568115,0.0,-24.48,24.18,-29.22,41.599346,-83,0,-78,0,0,0,0,0,0,16,0,0
24.7892067,120.9950984,10.071000099182129,4.484921932220459,0.0,-17.46,24.9,-32.579998,8.730787,-83,0,-78,0,0,0,0,0,0,16,0,0
24.7892649,120.9950923,10.090999603271484,4.078866958618164,0.0,-36.54,5.52,-23.699999,-106.98986,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7892649,120.9950923,10.090999603271484,4.078866958618164,0.0,-30.779999,32.28,4.14,36.58536,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7892649,120.9950923,10.090999603271484,4.078866958618164,0.0,-37.26,22.92,-0.48,41.731644,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7892852,120.9950913,9.946999549865723,4.182990550994873,0.0,-35.28,-1.9799999,-23.699999,-74.64412,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7892852,120.9950913,9.946999549865723,4.182990550994873,0.0,-34.98,16.199999,-18.539999,-67.0751,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7893013,120.995091,9.913000106811523,4.353521823883057,0.0,-28.619999,32.64,11.28,68.585785,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7893013,120.995091,9.913000106811523,4.353521823883057,0.0,-41.34,16.32,-4.56,24.19594,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7893013,120.995091,9.913000106811523,4.353521823883057,0.0,-36.059998,-1.86,-24.119999,-51.163456,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7893179,120.9950907,9.892999649047852,3.9120423793792725,0.0,-35.28,21.66,-14.16,-12.556421,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7893179,120.9950907,9.892999649047852,3.9120423793792725,0.0,-35.34,27.359999,8.099999,100.80442,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7893339,120.9950902,9.840999603271484,3.3031020164489746,0.0,-41.579998,7.2,-12.599999,-46.940117,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7893339,120.9950902,9.840999603271484,3.3031020164489746,0.0,-35.46,-1.9799999,-23.16,-100.04535,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7893339,120.9950902,9.840999603271484,3.3031020164489746,0.0,-33.3,28.199999,-2.28,28.14589,-87,0,-91,0,0,0,0,0,0,16,0,0
24.789348,120.99509,9.85200023651123,2.9685781002044678,0.0,-37.8,24.48,5.58,42.311306,-87,0,-91,0,0,0,0,0,0,16,0,0
24.789348,120.99509,9.85200023651123,2.9685781002044678,0.0,-40.44,5.52,-17.46,-156.01193,-87,0,-91,0,0,0,0,0,0,16,0,0
24.789348,120.99509,9.85200023651123,2.9685781002044678,0.0,-37.559998,11.4,-20.16,-67.034164,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7893634,120.9950888,9.871000289916992,2.3899312019348145,0.0,-34.38,29.82,6.24,76.35659,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7893634,120.9950888,9.871000289916992,2.3899312019348145,0.0,-41.94,19.14,1.14,29.616688,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7893778,120.9950869,9.847000122070312,1.337668776512146,0.0,-36.899998,1.0799999,-23.279999,-64.95664,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7893778,120.9950869,9.847000122070312,1.337668776512146,0.0,-36.18,18.48,-17.94,-51.080257,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7893778,120.9950869,9.847000122070312,1.337668776512146,0.0,-29.699999,33.6,10.08,96.05197,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7893778,120.9950869,9.847000122070312,1.337668776512146,0.0,-41.219997,17.22,-9.059999,-21.863298,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7893922,120.9950852,9.77400016784668,0.2100399285554886,0.0,-35.82,-0.71999997,-25.98,-103.70502,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7893922,120.9950852,9.77400016784668,0.2100399285554886,0.0,-28.92,34.68,-3.48,9.81259,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7893922,120.9950852,9.77400016784668,0.2100399285554886,0.0,-33.3,29.58,8.22,47.40392,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7894078,120.9950816,9.78600025177002,358.6681213378906,0.0,-38.219997,-2.76,-19.68,-174.57074,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7894078,120.9950816,9.78600025177002,358.6681213378906,0.0,-30.3,-2.52,-30.24,-100.59427,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7894078,120.9950816,9.78600025177002,358.6681213378906,0.0,-33.78,27.96,-5.94,14.756208,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7894078,120.9950816,9.78600025177002,358.6681213378906,0.0,-38.94,22.32,4.2599998,46.966915,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7894225,120.9950795,9.777000427246094,358.2814025878906,0.0,-33.899998,-1.26,-25.56,-107.75881,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7894225,120.9950795,9.777000427246094,358.2814025878906,0.0,-31.679998,11.219999,-26.939999,-77.16748,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7894378,120.9950748,9.782999992370605,356.9178466796875,0.0,-28.859999,34.559998,4.68,55.36819,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7894378,120.9950748,9.782999992370605,356.9178466796875,0.0,-36.899998,21.72,-11.639999,6.615889,-87,0,-91,0,0,0,0,0,0,16,0,0
24.7894944,120.9950491,9.902999877929688,349.4963073730469,0.0,-13.32,-4.56,-38.7,-13.193034,-92,0,-90,0,0,0,0,0,0,16,0,0
24.7894944,120.9950491,9.902999877929688,349.4963073730469,0.0,-24.84,22.08,-25.439999,-29.368109,-92,0,-90,0,0,0,0,0,0,16,0,0
24.7894944,120.9950491,9.902999877929688,349.4963073730469,0.0,-23.88,33.18,-13.259999,91.755295,-92,0,-90,0,0,0,0,0,0,16,0,0
24.7895091,120.9950376,9.97599983215332,346.6881103515625,0.0,-26.22,10.08,-28.74,-57.073376,-92,0,-90,0,0,0,0,0,0,16,0,0
24.789523,120.9950292,10.017000198364258,345.2120666503906,0.0,-17.88,-18.06,-30.48,-5.4827137,-92,0,-90,0,0,0,0,0,0,16,0,0
24.789523,120.9950292,10.017000198364258,345.2120666503906,0.0,-22.8,27.18,-20.4,3.3911853,-92,0,-90,0,0,0,0,0,0,16,0,0
24.789523,120.9950292,10.017000198364258,345.2120666503906,0.0,-31.08,26.279999,-11.58,46.311054,-92,0,-90,0,0,0,0,0,0,16,0,0
24.7895369,120.995017,10.126999855041504,342.5245666503906,0.0,-21.3,-8.7,-34.2,-156.97157,-92,0,-90,0,0,0,0,0,0,16,0,0
24.7895369,120.995017,10.126999855041504,342.5245666503906,0.0,-22.08,-9.0,-35.52,-102.08112,-92,0,-90,0,0,0,0,0,0,16,0,0
24.7895369,120.995017,10.126999855041504,342.5245666503906,0.0,-21.3,31.08,-22.5,-2.0145853,-92,0,-90,0,0,0,0,0,0,16,0,0
24.7895369,120.995017,10.126999855041504,342.5245666503906,0.0,-25.8,22.32,-28.38,15.493898,-92,0,-90,0,0,0,0,0,0,16,0,0
24.7895512,120.9950025,10.192999839782715,339.77423095703125,0.0,-0.06,-20.22,-34.98,13.513627,-92,0,-90,0,0,0,0,0,0,16,0,0
24.7895512,120.9950025,10.192999839782715,339.77423095703125,0.0,-16.619999,-2.3999999,-37.26,-94.56112,-92,0,-90,0,0,0,0,0,0,16,0,0
24.789564,120.9949913,10.201000213623047,338.29913330078125,0.0,-28.32,29.699999,-13.62,52.092766,-92,0,-90,0,0,0,0,0,0,16,0,0
24.789564,120.9949913,10.201000213623047,338.29913330078125,0.0,-32.46,18.24,-25.08,6.5710945,-93,0,0,0,-94,0,0,0,0,16,0,0
24.789564,120.9949913,10.201000213623047,338.29913330078125,0.0,-13.679999,-14.94,-37.26,-18.102118,-93,0,0,0,-94,0,0,0,0,16,0,0
24.7895755,120.9949737,10.164999961853027,334.7609558105469,0.0,-29.039999,15.36,-31.8,-43.00978,-93,0,0,0,-94,0,0,0,0,16,0,0
24.7895755,120.9949737,10.164999961853027,334.7609558105469,0.0,-37.559998,26.82,-9.12,71.3213,-93,0,0,0,-94,0,0,0,0,16,0,0
24.7895881,120.9949631,10.116999626159668,333.5369567871094,0.0,-36.059998,-0.24,-27.66,-18.237335,-93,0,0,0,-94,0,0,0,0,16,0,0
24.7895881,120.9949631,10.116999626159668,333.5369567871094,0.0,-13.0199995,-22.26,-35.1,-17.92497,-93,0,0,0,-94,0,0,0,0,16,0,0
24.7895881,120.9949631,10.116999626159668,333.5369567871094,0.0,-27.48,19.859999,-31.679998,-11.473549,-93,0,0,0,-94,0,0,0,0,16,0,0
24.7895881,120.9949631,10.116999626159668,333.5369567871094,0.0,-36.239998,21.3,-17.76,96.85747,-93,0,0,0,-94,0,0,0,0,16,0,0
24.7896012,120.9949456,10.112000465393066,330.2618713378906,0.0,-22.8,-5.1,-36.059998,165.37938,-93,0,0,0,-94,0,0,0,0,16,0,0
24.7896012,120.9949456,10.112000465393066,330.2618713378906,0.0,-10.559999,-20.16,-37.2,-108.964035,-93,0,0,0,-94,0,0,0,0,16,0,0
24.7896142,120.9949331,10.119999885559082,329.0897521972656,0.0,-28.019999,14.94,-32.16,-7.969993,-93,0,0,0,-94,0,0,0,0,16,0,0
24.7896142,120.9949331,10.119999885559082,329.0897521972656,0.0,-36.66,7.74,-26.16,33.605556,-93,0,0,0,-94,0,0,0,0,16,0,0
24.7896142,120.9949331,10.119999885559082,329.0897521972656,0.0,-12.84,-18.779999,-36.059998,-110.81872,-93,0,0,0,-94,0,0,0,0,16,0,0
24.7896142,120.9949331,10.119999885559082,329.0897521972656,0.0,-17.699999,-19.5,-34.8,-121.33879,-93,0,0,0,-94,0,0,0,0,16,0,0
24.7896273,120.994913,10.12399959564209,326.0057067871094,0.0,-32.219997,24.119999,-18.539999,50.711685,-93,0,0,0,-94,0,0,0,0,16,0,0
24.7896273,120.994913,10.12399959564209,326.0057067871094,0.0,-35.04,10.5,-25.619999,2.1390219,-93,0,0,0,-94,0,0,0,0,16,0,0
24.7896369,120.9948968,10.041000366210938,323.9001159667969,0.0,-4.2599998,-26.039999,-32.219997,-90.58506,-93,0,0,0,-94,0,0,0,0,16,0,0
24.7896369,120.9948968,10.041000366210938,323.9001159667969,0.0,-24.48,-16.92,-29.82,-111.07974,-93,0,0,0,-94,0,0,0,0,16,0,0
24.7896369,120.9948968,10.041000366210938,323.9001159667969,0.0,-35.88,15.42,-20.82,82.032196,-87,0,0,0,-89,0,0,0,0,16,0,0
24.7896469,120.9948803,9.930999755859375,321.9560546875,0.0,-33.84,-8.22,-25.32,-82.875404,-87,0,0,0,-89,0,0,0,0,16,0,0
24.7896469,120.9948803,9.930999755859375,321.9560546875,0.0,-4.5,-33.96,-25.8,85.03133,-87,0,0,0,-89,0,0,0,0,16,0,0
24.7896564,120.9948642,9.956999778747559,320.098876953125,0.0,-28.92,8.94,-33.78,-16.35837,-87,0,0,0,-89,0,0,0,0,16,0,0
24.7896564,120.9948642,9.956999778747559,320.098876953125,0.0,-35.46,19.56,-21.9,86.58078,-87,0,0,0,-89,0,0,0,0,16,0,0
24.7896564,120.9948642,9.956999778747559,320.098876953125,0.0,-13.62,-12.24,-38.82,-121.18793,-87,0,0,0,-89,0,0,0,0,16,0,0
24.789692,120.9947812,9.817000389099121,310.60113525390625,0.0,-4.3199997,-30.539999,-24.3,-38.517673,-85,0,0,0,0,0,-89,0,0,16,0,0
24.789692,120.9947812,9.817000389099121,310.60113525390625,0.0,-26.4,-14.099999,-27.48,-108.099014,-85,0,0,0,0,0,-89,0,0,16,0,0
24.789692,120.9947812,9.817000389099121,310.60113525390625,0.0,-27.539999,11.34,-28.32,78.394,-85,0,0,0,0,0,-89,0,0,16,0,0
24.7896955,120.9947652,9.817999839782715,308.316162109375,0.0,-15.839999,-13.679999,-34.02,-107.91093,-85,0,0,0,0,0,-89,0,0,16,0,0
24.7896955,120.9947652,9.817999839782715,308.316162109375,0.0,-2.9399998,-30.599998,-24.66,43.002922,-85,0,0,0,0,0,-89,0,0,16,0,0
24.7896955,120.9947652,9.817999839782715,308.316162109375,0.0,-26.939999,5.52,-31.019999,-11.355991,-85,0,0,0,0,0,-89,0,0,16,0,0
24.7896955,120.9947652,9.817999839782715,308.316162109375,0.0,-28.56,14.16,-27.359999,52.875835,-85,0,0,0,0,0,-89,0,0,16,0,0
24.7896975,120.994747,9.892999649047852,305.3364562988281,0.0,-14.7,-11.58,-35.399998,-140.53632,-85,0,0,0,0,0,-89,0,0,16,0,0
24.7896975,120.994747,9.892999649047852,305.3364562988281,0.0,-18.0,-15.059999,-32.94,-122.84188,-85,0,0,0,0,0,-89,0,0,16,0,0
24.7897033,120.9947318,9.92199993133545,304.5425720214844,0.0,-25.8,21.779999,-24.84,-40.572754,-85,0,0,0,0,0,-89,0,0,16,0,0
24.7897033,120.9947318,9.92199993133545,304.5425720214844,0.0,-26.22,18.0,-28.199999,2.4445033,-85,0,0,0,0,0,-89,0,0,16,0,0
24.7897033,120.9947318,9.92199993133545,304.5425720214844,0.0,-3.0,-22.619999,-32.1,-23.622648,-85,0,0,0,0,0,-89,0,0,16,0,0
24.7897033,120.9947318,9.92199993133545,304.5425720214844,0.0,-17.16,-22.68,-28.26,-129.53627,-85,0,0,0,0,0,-89,0,0,16,0,0
24.7897044,120.9947138,9.947999954223633,302.2971496582031,0.0,-28.859999,15.12,-25.14,58.55718,-85,0,0,0,0,0,-89,0,0,16,0,0
24.7897044,120.9947138,9.947999954223633,302.2971496582031,0.0,-22.74,3.72,-32.76,-45.18997,-85,0,0,0,0,0,-89,0,0,16,0,0
24.7897096,120.9946983,9.901000022888184,301.5480651855469,0.0,2.8799999,-32.399998,-24.359999,54.872807,-85,0,0,0,0,0,-89,0,0,16,0,0
24.7897096,120.9946983,9.901000022888184,301.5480651855469,0.0,-24.779999,-12.78,-29.519999,-106.25083,-85,0,0,0,0,0,-89,0,0,16,0,0
24.7897096,120.9946983,9.901000022888184,301.5480651855469,0.0,-26.58,15.059999,-27.72,80.243,-85,0,0,0,0,0,-89,0,0,16,0,0
24.7897106,120.9946817,9.946000099182129,299.47119140625,0.0,-18.66,-13.44,-32.82,-117.595024,-85,0,0,0,0,0,-90,0,0,16,0,0
24.7897106,120.9946817,9.946000099182129,299.47119140625,0.0,-7.44,-32.64,-21.18,-121.096344,-85,0,0,0,0,0,-90,0,0,16,0,0
24.789716,120.9946651,9.993000030517578,298.65234375,0.0,-25.38,4.74,-33.0,-24.71569,-85,0,0,0,0,0,-90,0,0,16,0,0
24.789716,120.9946651,9.993000030517578,298.65234375,0.0,-29.22,5.3399997,-29.4,69.12039,-85,0,0,0,0,0,-90,0,0,16,0,0
24.789716,120.9946651,9.993000030517578,298.65234375,0.0,-0.84,-21.24,-33.3,-109.819496,-85,0,0,0,0,0,-90,0,0,16,0,0
24.789716,120.9946651,9.993000030517578,298.65234375,0.0,-6.6,-36.54,-13.38,-148.17247,-85,0,0,0,0,0,-90,0,0,16,0,0
24.7897146,120.9946479,9.987000465393066,296.1107177734375,0.0,-28.8,7.08,-29.4,8.966003,-85,0,0,0,0,0,-90,0,0,16,0,0
24.7897146,120.9946479,9.987000465393066,296.1107177734375,0.0,-29.46,8.28,-28.8,33.132694,-85,0,0,0,0,0,-90,0,0,16,0,0
24.7897137,120.9946292,9.998000144958496,293.92218017578125,0.0,5.16,-26.099998,-30.0,-30.773233,-85,0,0,0,0,0,-90,0,0,16,0,0
24.7897137,120.9946292,9.998000144958496,293.92218017578125,0.0,-18.42,-26.939999,-24.0,-137.2744,-85,0,0,0,0,0,-90,0,0,16,0,0
24.7897137,120.9946292,9.998000144958496,293.92218017578125,0.0,-27.24,3.3,-30.779999,77.82881,-85,0,0,0,0,0,-90,0,0,16,0,0
24.7897137,120.9946292,9.998000144958496,293.92218017578125,0.0,-14.94,-11.94,-34.8,-92.48808,0,0,-95,0,0,0,-80,0,0,16,0,0
24.7897122,120.9946123,10.060999870300293,291.69219970703125,0.0,14.82,-35.34,-14.46,111.8522,0,0,-95,0,0,0,-80,0,0,16,0,0
24.7897107,120.9945937,10.104000091552734,289.51446533203125,0.0,-22.02,-20.64,-27.3,-123.70806,0,0,-95,0,0,0,-80,0,0,16,0,0
24.7897107,120.9945937,10.104000091552734,289.51446533203125,0.0,-28.8,5.4,-29.76,85.13906,0,0,-95,0,0,0,-80,0,0,16,0,0
24.7897107,120.9945937,10.104000091552734,289.51446533203125,0.0,-6.66,-21.18,-32.7,-125.8439,0,0,-95,0,0,0,-80,0,0,16,0,0
24.7897107,120.9945937,10.104000091552734,289.51446533203125,0.0,10.98,-38.16,-10.44,154.66594,0,0,-95,0,0,0,-80,0,0,16,0,0
24.7897088,120.9945753,10.11400032043457,287.6463928222656,0.0,-15.599999,-12.24,-34.559998,-58.57927,0,0,-95,0,0,0,-80,0,0,16,0,0
24.7897088,120.9945753,10.11400032043457,287.6463928222656,0.0,-21.24,-9.36,-32.579998,100.23616,0,0,-95,0,0,0,-80,0,0,16,0,0
24.7897059,120.9945576,10.196999549865723,285.758544921875,0.0,22.32,-25.98,-24.72,102.3385,0,0,-95,0,0,0,-80,0,0,16,0,0
24.7897059,120.9945576,10.196999549865723,285.758544921875,0.0,6.0,-36.0,-16.74,-145.60663,0,0,-95,0,0,0,-80,0,0,16,0,0
24.7897059,120.9945576,10.196999549865723,285.758544921875,0.0,-24.359999,2.7,-33.48,6.1447506,0,0,-95,0,0,0,-80,0,0,16,0,0
24.7897059,120.9945576,10.196999549865723,285.758544921875,0.0,-21.9,3.36,-32.76,6.2855134,0,0,-95,0,0,0,-80,0,0,16,0,0
24.789703,120.9945395,10.295000076293945,283.8689270019531,0.0,14.34,-30.24,-24.48,-8.869729,0,0,-95,0,0,0,-80,0,0,16,0,0
24.789703,120.9945395,10.295000076293945,283.8689270019531,0.0,-15.839999,-31.679998,-19.74,-147.60852,0,0,-95,0,0,0,-80,0,0,16,0,0
24.7896302,120.994369,9.946000099182129,256.75836181640625,0.0,-11.099999,-36.66,-13.38,-152.09799,-96,0,0,0,-92,0,0,0,0,16,0,0
24.7896177,120.9943539,9.987000465393066,253.4038848876953,0.0,-24.42,-8.76,-32.1,50.994694,-96,0,0,0,-92,0,0,0,0,16,0,0
24.7896177,120.9943539,9.987000465393066,253.4038848876953,0.0,-8.4,-22.439999,-32.16,-122.11031,-96,0,0,0,-92,0,0,0,0,16,0,0
24.7896102,120.9943396,9.987000465393066,252.37738037109375,0.0,19.26,-39.3,-2.82,118.88738,-96,0,0,0,-92,0,0,0,0,16,0,0
24.7896102,120.9943396,9.987000465393066,252.37738037109375,0.0,-20.52,-30.96,-18.06,-152.96118,-96,0,0,0,-92,0,0,0,0,16,0,0
24.7896102,120.9943396,9.987000465393066,252.37738037109375,0.0,-19.56,-13.5,-33.12,106.08413,-96,0,0,0,-92,0,0,0,0,16,0,0
24.7895984,120.9943265,9.967000007629395,249.8900909423828,0.0,1.56,-32.34,-25.08,-142.41423,-96,0,0,0,-92,0,0,0,0,16,0,0
24.7895984,120.9943265,9.967000007629395,249.8900909423828,0.0,8.099999,-42.42,-1.1999999,165.09274,-96,0,0,0,-92,0,0,0,0,16,0,0
24.7895906,120.9943115,9.935999870300293,249.30804443359375,0.0,-21.0,-20.699999,-26.039999,-73.49043,-96,0,0,0,-92,0,0,0,0,16,0,0
24.7895906,120.9943115,9.935999870300293,249.30804443359375,0.0,-18.72,-18.66,-29.46,120.611465,-96,0,0,0,-92,0,0,0,0,16,0,0
24.7895906,120.9943115,9.935999870300293,249.30804443359375,0.0,19.8,-36.6,-11.46,-112.54525,-96,0,0,0,-92,0,0,0,0,16,0,0
24.7895906,120.9943115,9.935999870300293,249.30804443359375,0.0,2.58,-42.12,10.0199995,160.5103,-96,0,0,0,-92,0,0,0,0,16,0,0
24.7892426,120.9941513,10.055000305175781,197.56053161621094,0.0,16.68,-34.5,20.699999,114.55402,0,0,0,0,-83,0,-90,0,0,17,0,0
24.7892426,120.9941513,10.055000305175781,197.56053161621094,0.0,-5.64,-35.52,19.5,149.42792,0,0,0,0,-83,0,-90,0,0,17,0,0
24.7892276,120.9941495,10.029999732971191,196.74673461914062,0.0,-2.22,-39.78,-5.8799996,169.615,0,0,0,0,-83,0,-90,0,0,17,0,0
24.7892276,120.9941495,10.029999732971191,196.74673461914062,0.0,7.5,-41.34,6.24,-176.84892,0,0,0,0,-83,0,-90,0,0,17,0,0
24.7892276,120.9941495,10.029999732971191,196.74673461914062,0.0,8.28,-35.94,24.0,165.93944,0,0,0,0,-83,0,-90,0,0,17,0,0
24.7892112,120.9941513,10.005000114440918,195.04153442382812,0.0,-16.619999,-37.38,12.54,159.4537,0,0,0,0,-83,0,-90,0,0,17,0,0
24.7892112,120.9941513,10.005000114440918,195.04153442382812,0.0,-16.98,-36.48,-12.42,143.73201,0,0,0,0,-83,0,-90,0,0,17,0,0
24.7891969,120.9941496,10.0,194.28689575195312,0.0,7.98,-41.94,5.1,176.69914,0,0,0,0,-83,0,-90,0,0,17,0,0
24.7891969,120.9941496,10.0,194.28689575195312,0.0,3.4199998,-36.6,23.34,174.19672,0,0,0,0,-83,0,-90,0,0,17,0,0
24.7891969,120.9941496,10.0,194.28689575195312,0.0,-19.8,-36.12,0.84,150.81198,0,0,0,0,-83,0,-90,0,0,17,0,0
24.7891969,120.9941496,10.0,194.28689575195312,0.0,-11.94,-39.12,-3.6599998,178.09074,0,0,0,0,-83,0,-90,0,0,17,0,0
24.7891812,120.9941513,10.003999710083008,192.010986328125,0.0,11.16,-36.84,18.18,-152.80402,0,0,0,0,-83,0,-90,0,0,17,0,0
24.7891812,120.9941513,10.003999710083008,192.010986328125,0.0,-1.0799999,-29.22,32.219997,142.44424,0,0,0,0,-83,0,-90,0,0,17,0,0
24.7891646,120.9941523,9.904999732971191,190.35629272460938,0.0,-14.16,-38.46,-1.9799999,-101.96295,0,0,0,0,-83,0,-90,0,0,17,0,0
24.7891646,120.9941523,9.904999732971191,190.35629272460938,0.0,0.24,-39.6,-1.86,-175.66623,0,0,0,0,-83,0,-90,0,0,17,0,0
24.7891646,120.9941523,9.904999732971191,190.35629272460938,0.0,19.26,-35.94,12.0,21.00533,0,0,0,0,-83,0,-90,0,0,17,0,0
24.7891646,120.9941523,9.904999732971191,190.35629272460938,0.0,0.0,-38.64,14.5199995,158.33885,0,0,0,0,-83,0,-90,0,0,17,0,0
24.7891477,120.9941539,9.970000267028809,189.0506134033203,0.0,-6.18,-38.7,-6.48,162.26308,0,0,0,0,-83,0,-90,0,0,17,0,0
24.7891477,120.9941539,9.970000267028809,189.0506134033203,0.0,9.12,-40.379997,3.24,-177.19151,0,0,0,0,-83,0,-90,0,0,17,0,0
24.7891319,120.9941551,9.973999977111816,188.07305908203125,0.0,12.599999,-30.9,28.56,-179.20409,0,0,0,0,-78,0,-84,0,0,17,0,0
24.7891319,120.9941551,9.973999977111816,188.07305908203125,0.0,-19.8,-33.6,15.78,149.80159,0,0,0,0,-78,0,-84,0,0,17,0,0
24.7891319,120.9941551,9.973999977111816,188.07305908203125,0.0,-13.62,-39.12,-8.639999,153.58495,0,0,0,0,-78,0,-84,0,0,17,0,0
24.7891182,120.9941556,9.970999717712402,187.59249877929688,0.0,17.699999,-41.28,13.0199995,162.42859,0,0,0,0,-78,0,-84,0,0,17,0,0
24.7891182,120.9941556,9.970999717712402,187.59249877929688,0.0,1.74,-36.3,24.96,142.69423,0,0,0,0,-78,0,-84,0,0,17,0,0
24.7891031,120.9941565,10.032999992370605,186.9327392578125,0.0,-15.48,-40.02,-7.2599998,-152.96523,0,0,0,0,-78,0,-84,0,0,17,0,0
24.7891031,120.9941565,10.032999992370605,186.9327392578125,0.0,1.26,-41.76,-6.12,-167.84462,0,0,0,0,-78,0,-84,0,0,17,0,0
24.7891031,120.9941565,10.032999992370605,186.9327392578125,0.0,24.06,-32.7,25.8,162.90506,0,0,0,0,-78,0,-84,0,0,17,0,0
24.7890884,120.9941584,10.093000411987305,185.62210083007812,0.0,-4.2599998,-39.84,15.059999,159.50867,0,0,0,0,-78,0,-84,0,0,17,0,0
24.7890884,120.9941584,10.093000411987305,185.62210083007812,0.0,-16.26,-34.5,-15.12,143.26524,0,0,0,0,-78,0,-84,0,0,17,0,0
24.7890884,120.9941584,10.093000411987305,185.62210083007812,0.0,-2.76,-41.1,-9.059999,-172.48422,0,0,0,0,-78,0,-84,0,0,17,0,0
24.7890755,120.9941609,10.11299991607666,184.33851623535156,0.0,7.7999997,-35.46,25.859999,-170.84601,0,0,0,0,-78,0,-84,0,0,17,0,0
24.7890755,120.9941609,10.11299991607666,184.33851623535156,0.0,-13.0199995,-39.36,8.34,162.22154,0,0,0,0,-78,0,-84,0,0,17,0,0
24.7890611,120.9941608,10.12399959564209,183.87913513183594,0.0,-9.54,-38.7,-10.08,158.11732,0,0,0,0,-78,0,-84,0,0,17,0,0
24.7890611,120.9941608,10.12399959564209,183.87913513183594,0.0,10.2,-40.02,-1.9799999,-173.6228,0,0,0,0,-78,0,-84,0,0,17,0,0
24.7890611,120.9941608,10.12399959564209,183.87913513183594,0.0,8.5199995,-31.5,28.74,179.50597,0,0,0,0,-78,0,-84,0,0,17,0,0
24.7890611,120.9941608,10.12399959564209,183.87913513183594,0.0,-11.82,-37.86,4.2599998,159.2976,0,0,0,0,-78,0,-84,0,0,17,0,0
24.7890611,120.9941608,10.12399959564209,183.87913513183594,0.0,-1.4399999,-37.5,-11.04,161.17644,0,0,0,0,-78,0,-84,0,0,17,0,0
24.789049,120.9941621,10.138999938964844,182.85816955566406,0.0,20.34,-35.04,17.16,147.99077,0,0,0,0,-78,0,-84,0,0,17,0,0
24.789049,120.9941621,10.138999938964844,182.85816955566406,0.0,0.65999997,-29.939999,31.199999,141.6296,0,0,0,0,-78,0,-84,0,0,17,0,0
24.789049,120.9941621,10.138999938964844,182.85816955566406,0.0,-5.22,-40.44,-3.78,176.86015,0,0,0,0,-78,0,-84,0,0,17,0,0
24.789049,120.9941621,10.138999938964844,182.85816955566406,0.0,6.12,-38.399998,-12.719999,-156.11372,0,0,0,0,-78,0,-84,0,0,17,0,0
24.789023,120.994163,10.114999771118164,182.33238220214844,0.0,22.68,-33.42,22.5,31.877146,0,0,0,0,-78,0,-84,0,0,17,0,0
24.789023,120.994163,10.114999771118164,182.33238220214844,0.0,5.4,-33.96,26.16,141.84311,0,0,0,0,-78,0,-84,0,0,17,0,0
24.789023,120.994163,10.114999771118164,182.33238220214844,0.0,-3.8999999,-40.379997,-8.099999,164.82648,0,0,0,0,-78,0,-84,0,0,17,0,0
24.7890081,120.9941636,10.114999771118164,182.3500213623047,0.0,9.36,-39.96,-7.3799996,-160.69215,0,0,0,0,-78,0,-84,0,0,17,0,0
24.7890081,120.9941636,10.114999771118164,182.3500213623047,0.0,14.5199995,-36.84,16.8,123.73012,0,0,0,0,-78,0,-84,0,0,17,0,0
