lat, lon, acc, bear, bearAcc, magnetometer_x, magnetometer_y, magnetometer_z, heading, 25_asuLevel, 25_cqi, 25_dbm, 25_level, 25_rsrp, 25_rsrq, 25_rssnr, 33_asuLevel, 33_cqi, 33_dbm, 33_level, 33_rsrp, 33_rsrq, 33_rssnr, timestamp, label
24.7895639,120.9948185,9.501999855041504,317.0354919433594,0.0,3.0,-25.14,-37.8,-64.22815,25_53,25_2147483647,25_-87,25_2,25_-87,25_-11,25_0,181_54,181_0,181_-86,181_2,181_-86,181_-13,181_0,9,ROAD
24.7895639,120.9948185,9.501999855041504,317.0354919433594,0.0,-13.259999,-6.42,-46.2,-92.344154,25_53,25_2147483647,25_-87,25_2,25_-87,25_-11,25_0,181_54,181_0,181_-86,181_2,181_-86,181_-13,181_0,9,ROAD
24.7895639,120.9948185,9.501999855041504,317.0354919433594,0.0,-29.88,14.219999,-37.2,61.686497,25_53,25_2147483647,25_-87,25_2,25_-87,25_-11,25_0,181_54,181_0,181_-86,181_2,181_-86,181_-13,181_0,9,ROAD
24.7895712,120.994807,9.531000137329102,316.8102111816406,0.0,-22.26,-10.38,-41.579998,-102.65719,25_53,25_2147483647,25_-87,25_2,25_-87,25_-11,25_0,181_54,181_0,181_-86,181_2,181_-86,181_-13,181_0,9,ROAD
24.7895712,120.994807,9.531000137329102,316.8102111816406,0.0,-4.92,-27.9,-34.38,-56.843353,25_53,25_2147483647,25_-87,25_2,25_-87,25_-11,25_0,181_54,181_0,181_-86,181_2,181_-86,181_-13,181_0,9,ROAD
24.7895759,120.9947952,9.734000205993652,315.46710205078125,0.0,-3.3,2.3999999,-45.96,-0.5619378,25_53,25_2147483647,25_-87,25_2,25_-87,25_-11,25_0,181_54,181_0,181_-86,181_2,181_-86,181_-13,181_0,9,ROAD
24.7895759,120.9947952,9.734000205993652,315.46710205078125,0.0,11.759999,6.66,-42.18,-21.794031,25_53,25_2147483647,25_-87,25_2,25_-87,25_-11,25_0,181_54,181_0,181_-86,181_2,181_-86,181_-13,181_0,9,ROAD
24.7895759,120.9947952,9.734000205993652,315.46710205078125,0.0,27.06,-4.14,-31.38,-81.74414,25_53,25_2147483647,25_-87,25_2,25_-87,25_-11,25_0,181_54,181_0,181_-86,181_2,181_-86,181_-13,181_0,9,ROAD
24.7895759,120.9947952,9.734000205993652,315.46710205078125,0.0,33.719997,-3.84,-23.76,-96.423744,25_53,25_2147483647,25_-87,25_2,25_-87,25_-11,25_0,181_54,181_0,181_-86,181_2,181_-86,181_-13,181_0,9,ROAD
24.7895793,120.9947783,9.887999534606934,312.1578674316406,0.0,29.279999,2.46,-28.32,-38.8857,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_-1,181_48,181_0,181_-92,181_2,181_-92,181_-15,181_0,9,ROAD
24.7895793,120.9947783,9.887999534606934,312.1578674316406,0.0,34.68,2.9399998,-22.32,-56.25841,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_-1,181_48,181_0,181_-92,181_2,181_-92,181_-15,181_0,9,ROAD
24.7895793,120.9947783,9.887999534606934,312.1578674316406,0.0,35.46,-1.02,-20.1,-90.55902,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_-1,181_48,181_0,181_-92,181_2,181_-92,181_-15,181_0,9,ROAD
24.7895793,120.9947783,9.887999534606934,312.1578674316406,0.0,32.1,-1.1999999,-24.119999,-84.448364,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_-1,181_48,181_0,181_-92,181_2,181_-92,181_-15,181_0,9,ROAD
24.7895853,120.9947643,9.958999633789062,310.0899658203125,0.0,24.72,12.66,-31.32,-44.506443,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_-1,181_48,181_0,181_-92,181_2,181_-92,181_-15,181_0,9,ROAD
24.7895853,120.9947643,9.958999633789062,310.0899658203125,0.0,27.599998,8.16,-30.779999,-64.11103,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_-1,181_48,181_0,181_-92,181_2,181_-92,181_-15,181_0,9,ROAD
24.7895853,120.9947643,9.958999633789062,310.0899658203125,0.0,30.0,9.54,-29.039999,-75.73322,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_-1,181_48,181_0,181_-92,181_2,181_-92,181_-15,181_0,9,ROAD
24.7895853,120.9947643,9.958999633789062,310.0899658203125,0.0,30.779999,11.099999,-27.84,-73.63169,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_-1,181_48,181_0,181_-92,181_2,181_-92,181_-15,181_0,9,ROAD
24.7895853,120.9947643,9.958999633789062,310.0899658203125,0.0,28.619999,24.48,-23.16,-40.367435,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_-1,181_48,181_0,181_-92,181_2,181_-92,181_-15,181_0,9,ROAD
24.7895965,120.9947397,10.020000457763672,308.8790588378906,0.0,28.08,-4.62,-32.399998,-100.4716,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_-1,181_48,181_0,181_-92,181_2,181_-92,181_-15,181_0,9,ROAD
24.7895965,120.9947397,10.020000457763672,308.8790588378906,0.0,12.179999,-13.62,-39.12,-88.84347,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_-1,181_48,181_0,181_-92,181_2,181_-92,181_-15,181_0,9,ROAD
24.7895965,120.9947397,10.020000457763672,308.8790588378906,0.0,-7.14,15.42,-42.3,21.199223,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_-1,181_48,181_0,181_-92,181_2,181_-92,181_-15,181_0,9,ROAD
24.7895965,120.9947397,10.020000457763672,308.8790588378906,0.0,-14.58,6.06,-42.48,-40.9502,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_-1,181_48,181_0,181_-92,181_2,181_-92,181_-15,181_0,9,ROAD
24.7895985,120.9947235,9.993000030517578,306.8222351074219,0.0,4.8599997,-26.46,-33.66,-34.088985,25_50,25_2147483647,25_-90,25_2,25_-90,25_-13,25_-1,181_48,181_0,181_-92,181_2,181_-92,181_-15,181_0,9,ROAD
24.7895989,120.994705,9.843000411987305,304.4718322753906,0.0,2.46,-15.299999,-39.899998,-110.26762,208_53,208_6,208_-87,208_2,208_-87,208_-12,208_-8,25_47,25_0,25_-93,25_2,25_-93,25_-16,25_0,33_45,33_0,33_-95,33_2,33_-95,33_-19,33_0,9,ROAD
24.7895989,120.994705,9.843000411987305,304.4718322753906,0.0,-4.2,10.2,-43.2,25.797503,208_53,208_6,208_-87,208_2,208_-87,208_-12,208_-8,25_47,25_0,25_-93,25_2,25_-93,25_-16,25_0,33_45,33_0,33_-95,33_2,33_-95,33_-19,33_0,9,ROAD
24.7895956,120.9946846,9.82699966430664,300.84649658203125,0.0,-0.48,-4.8599997,-42.96,-95.01398,208_53,208_6,208_-87,208_2,208_-87,208_-12,208_-8,25_47,25_0,25_-93,25_2,25_-93,25_-16,25_0,33_45,33_0,33_-95,33_2,33_-95,33_-19,33_0,9,ROAD
24.7895956,120.9946846,9.82699966430664,300.84649658203125,0.0,23.279999,-11.639999,-34.86,-105.726295,208_53,208_6,208_-87,208_2,208_-87,208_-12,208_-8,25_47,25_0,25_-93,25_2,25_-93,25_-16,25_0,33_45,33_0,33_-95,33_2,33_-95,33_-19,33_0,9,ROAD
24.7895956,120.9946846,9.82699966430664,300.84649658203125,0.0,21.9,-3.12,-36.84,-102.719025,208_53,208_6,208_-87,208_2,208_-87,208_-12,208_-8,25_47,25_0,25_-93,25_2,25_-93,25_-16,25_0,33_45,33_0,33_-95,33_2,33_-95,33_-19,33_0,9,ROAD
24.7895956,120.9946846,9.82699966430664,300.84649658203125,0.0,7.98,10.08,-42.78,-37.936264,208_53,208_6,208_-87,208_2,208_-87,208_-12,208_-8,25_47,25_0,25_-93,25_2,25_-93,25_-16,25_0,33_45,33_0,33_-95,33_2,33_-95,33_-19,33_0,9,ROAD
24.7895922,120.994664,9.784000396728516,296.6109313964844,0.0,13.62,-17.1,-37.14,-108.146255,208_53,208_6,208_-87,208_2,208_-87,208_-12,208_-8,25_47,25_0,25_-93,25_2,25_-93,25_-16,25_0,33_45,33_0,33_-95,33_2,33_-95,33_-19,33_0,9,ROAD
24.7895922,120.994664,9.784000396728516,296.6109313964844,0.0,10.86,-22.56,-33.6,-112.39896,208_53,208_6,208_-87,208_2,208_-87,208_-12,208_-8,25_47,25_0,25_-93,25_2,25_-93,25_-16,25_0,33_45,33_0,33_-95,33_2,33_-95,33_-19,33_0,9,ROAD
24.7895922,120.994664,9.784000396728516,296.6109313964844,0.0,6.8999996,0.65999997,-44.04,-17.650253,208_53,208_6,208_-87,208_2,208_-87,208_-12,208_-8,25_47,25_0,25_-93,25_2,25_-93,25_-16,25_0,33_45,33_0,33_-95,33_2,33_-95,33_-19,33_0,9,ROAD
24.7895922,120.994664,9.784000396728516,296.6109313964844,0.0,6.7799997,-5.22,-43.86,-46.815395,208_53,208_6,208_-87,208_2,208_-87,208_-12,208_-8,25_47,25_0,25_-93,25_2,25_-93,25_-16,25_0,33_45,33_0,33_-95,33_2,33_-95,33_-19,33_0,9,ROAD
24.7895944,120.9946495,9.878999710083008,294.9793395996094,0.0,21.119999,-23.22,-28.859999,-82.64016,208_53,208_6,208_-87,208_2,208_-87,208_-12,208_-8,25_47,25_0,25_-93,25_2,25_-93,25_-16,25_0,33_45,33_0,33_-95,33_2,33_-95,33_-19,33_0,9,ROAD
24.7895944,120.9946495,9.878999710083008,294.9793395996094,0.0,12.48,-17.46,-37.62,-113.717476,208_52,208_11,208_-88,208_2,208_-88,208_-11,208_-4,33_44,33_0,33_-96,33_2,33_-96,33_-19,33_0,9,ROAD
24.7895935,120.9946318,9.850000381469727,291.8603210449219,0.0,-3.48,-1.38,-44.82,39.775074,208_52,208_11,208_-88,208_2,208_-88,208_-11,208_-4,33_44,33_0,33_-96,33_2,33_-96,33_-19,33_0,9,ROAD
24.789594,120.9946165,9.831000328063965,290.11700439453125,0.0,2.7,-12.42,-42.0,-105.270035,208_52,208_11,208_-88,208_2,208_-88,208_-11,208_-4,33_44,33_0,33_-96,33_2,33_-96,33_-19,33_0,9,ROAD
24.789594,120.9946165,9.831000328063965,290.11700439453125,0.0,9.24,-29.4,-28.92,-64.82732,208_52,208_11,208_-88,208_2,208_-88,208_-11,208_-4,33_44,33_0,33_-96,33_2,33_-96,33_-19,33_0,9,ROAD
24.789594,120.9946165,9.831000328063965,290.11700439453125,0.0,-2.22,-8.88,-43.26,-84.347145,208_52,208_11,208_-88,208_2,208_-88,208_-11,208_-4,33_44,33_0,33_-96,33_2,33_-96,33_-19,33_0,9,ROAD
24.789594,120.9946165,9.831000328063965,290.11700439453125,0.0,-14.4,0.24,-42.899998,49.744583,208_52,208_11,208_-88,208_2,208_-88,208_-11,208_-4,33_44,33_0,33_-96,33_2,33_-96,33_-19,33_0,9,ROAD
24.7895883,120.9945975,9.894000053405762,285.6234436035156,0.0,-1.74,-22.5,-36.059998,-118.55949,208_52,208_11,208_-88,208_2,208_-88,208_-11,208_-4,33_44,33_0,33_-96,33_2,33_-96,33_-19,33_0,9,ROAD
24.7895883,120.9945975,9.894000053405762,285.6234436035156,0.0,-3.84,-33.059998,-26.76,-130.19353,208_52,208_11,208_-88,208_2,208_-88,208_-11,208_-4,33_44,33_0,33_-96,33_2,33_-96,33_-19,33_0,9,ROAD
24.7895882,120.9945811,9.897000312805176,284.45361328125,0.0,-14.88,-4.02,-42.84,-12.880216,208_52,208_11,208_-88,208_2,208_-88,208_-11,208_-4,33_44,33_0,33_-96,33_2,33_-96,33_-19,33_0,9,ROAD
24.7895882,120.9945811,9.897000312805176,284.45361328125,0.0,-17.82,-3.6,-42.36,-40.256634,208_52,208_11,208_-88,208_2,208_-88,208_-11,208_-4,33_44,33_0,33_-96,33_2,33_-96,33_-19,33_0,9,ROAD
24.7895882,120.9945811,9.897000312805176,284.45361328125,0.0,4.68,-28.199999,-31.8,-69.781166,208_52,208_11,208_-88,208_2,208_-88,208_-11,208_-4,33_44,33_0,33_-96,33_2,33_-96,33_-19,33_0,9,ROAD
24.7895882,120.9945811,9.897000312805176,284.45361328125,0.0,-6.54,-25.199999,-35.04,-127.36526,208_52,208_11,208_-88,208_2,208_-88,208_-11,208_-4,33_44,33_0,33_-96,33_2,33_-96,33_-19,33_0,9,ROAD
24.789582,120.9945614,9.925999641418457,281.1610412597656,0.0,-12.96,-6.66,-42.78,69.11967,208_52,208_11,208_-88,208_2,208_-88,208_-11,208_-4,33_44,33_0,33_-96,33_2,33_-96,33_-19,33_0,9,ROAD
24.789582,120.9945614,9.925999641418457,281.1610412597656,0.0,-2.28,-17.699999,-39.899998,-107.07288,208_54,208_10,208_-86,208_2,208_-86,208_-12,208_1,33_51,33_0,33_-89,33_2,33_-89,33_-14,33_0,181_44,181_0,181_-96,181_2,181_-96,181_-17,181_0,9,ROAD
24.7895763,120.994543,9.960000038146973,278.4851379394531,0.0,7.14,-31.92,-24.9,16.047995,208_54,208_10,208_-86,208_2,208_-86,208_-12,208_1,33_51,33_0,33_-89,33_2,33_-89,33_-14,33_0,181_44,181_0,181_-96,181_2,181_-96,181_-17,181_0,9,ROAD
24.7895763,120.994543,9.960000038146973,278.4851379394531,0.0,-15.179999,-12.719999,-39.899998,-93.991646,208_54,208_10,208_-86,208_2,208_-86,208_-12,208_1,33_51,33_0,33_-89,33_2,33_-89,33_-14,33_0,181_44,181_0,181_-96,181_2,181_-96,181_-17,181_0,9,ROAD
24.7895763,120.994543,9.960000038146973,278.4851379394531,0.0,-18.72,-4.62,-40.739998,62.05127,208_54,208_10,208_-86,208_2,208_-86,208_-12,208_1,33_51,33_0,33_-89,33_2,33_-89,33_-14,33_0,181_44,181_0,181_-96,181_2,181_-96,181_-17,181_0,9,ROAD
24.78957,120.9945269,9.942000389099121,275.63226318359375,0.0,-1.02,-31.92,-27.24,-118.52157,208_54,208_10,208_-86,208_2,208_-86,208_-12,208_1,33_51,33_0,33_-89,33_2,33_-89,33_-14,33_0,181_44,181_0,181_-96,181_2,181_-96,181_-17,181_0,9,ROAD
24.78957,120.9945269,9.942000389099121,275.63226318359375,0.0,-3.9599998,-33.48,-24.72,-115.49182,208_54,208_10,208_-86,208_2,208_-86,208_-12,208_1,33_51,33_0,33_-89,33_2,33_-89,33_-14,33_0,181_44,181_0,181_-96,181_2,181_-96,181_-17,181_0,9,ROAD
24.789564,120.9945094,9.994000434875488,272.96685791015625,0.0,-16.8,-13.44,-39.78,-31.825706,208_54,208_10,208_-86,208_2,208_-86,208_-12,208_1,33_51,33_0,33_-89,33_2,33_-89,33_-14,33_0,181_44,181_0,181_-96,181_2,181_-96,181_-17,181_0,9,ROAD
24.789564,120.9945094,9.994000434875488,272.96685791015625,0.0,-16.68,-13.259999,-41.28,-66.56644,208_54,208_10,208_-86,208_2,208_-86,208_-12,208_1,33_51,33_0,33_-89,33_2,33_-89,33_-14,33_0,181_44,181_0,181_-96,181_2,181_-96,181_-17,181_0,9,ROAD
24.789564,120.9945094,9.994000434875488,272.96685791015625,0.0,6.0,-34.8,-20.279999,-114.50397,208_54,208_10,208_-86,208_2,208_-86,208_-12,208_1,33_51,33_0,33_-89,33_2,33_-89,33_-14,33_0,181_44,181_0,181_-96,181_2,181_-96,181_-17,181_0,9,ROAD
24.789564,120.9945094,9.994000434875488,272.96685791015625,0.0,-0.17999999,-32.64,-25.859999,-142.48994,208_54,208_10,208_-86,208_2,208_-86,208_-12,208_1,33_51,33_0,33_-89,33_2,33_-89,33_-14,33_0,181_44,181_0,181_-96,181_2,181_-96,181_-17,181_0,9,ROAD
24.7895581,120.9944933,10.020999908447266,270.60833740234375,0.0,-6.7799997,-17.16,-41.34,26.951952,208_54,208_10,208_-86,208_2,208_-86,208_-12,208_1,33_51,33_0,33_-89,33_2,33_-89,33_-14,33_0,181_44,181_0,181_-96,181_2,181_-96,181_-17,181_0,9,ROAD
24.7895581,120.9944933,10.020999908447266,270.60833740234375,0.0,5.8799996,-36.42,-20.82,-149.06569,208_50,208_7,208_-90,208_2,208_-90,208_-14,208_-6,181_45,181_0,181_-95,181_2,181_-95,181_-17,181_0,33_42,33_0,33_-98,33_2,33_-98,33_-18,33_0,9,ROAD
24.7895511,120.9944759,10.03600025177002,268.1162414550781,0.0,15.42,-37.38,-1.68,153.10994,208_50,208_7,208_-90,208_2,208_-90,208_-14,208_-6,181_45,181_0,181_-95,181_2,181_-95,181_-17,181_0,33_42,33_0,33_-98,33_2,33_-98,33_-18,33_0,9,ROAD
24.7895511,120.9944759,10.03600025177002,268.1162414550781,0.0,2.1,-29.82,-31.439999,-131.11583,208_50,208_7,208_-90,208_2,208_-90,208_-14,208_-6,181_45,181_0,181_-95,181_2,181_-95,181_-17,181_0,33_42,33_0,33_-98,33_2,33_-98,33_-18,33_0,9,ROAD
24.7895511,120.9944759,10.03600025177002,268.1162414550781,0.0,-2.58,-26.279999,-33.78,-92.674034,208_50,208_7,208_-90,208_2,208_-90,208_-14,208_-6,181_45,181_0,181_-95,181_2,181_-95,181_-17,181_0,33_42,33_0,33_-98,33_2,33_-98,33_-18,33_0,9,ROAD
24.7895428,120.9944593,9.942000389099121,264.6870422363281,0.0,11.4,-37.559998,-9.66,-160.47136,208_50,208_7,208_-90,208_2,208_-90,208_-14,208_-6,181_45,181_0,181_-95,181_2,181_-95,181_-17,181_0,33_42,33_0,33_-98,33_2,33_-98,33_-18,33_0,9,ROAD
24.7895428,120.9944593,9.942000389099121,264.6870422363281,0.0,0.53999996,-36.96,-19.5,-153.02504,208_50,208_7,208_-90,208_2,208_-90,208_-14,208_-6,181_45,181_0,181_-95,181_2,181_-95,181_-17,181_0,33_42,33_0,33_-98,33_2,33_-98,33_-18,33_0,9,ROAD
24.7895345,120.9944456,9.911999702453613,261.3060607910156,0.0,-9.24,-23.939999,-36.0,44.483917,208_50,208_7,208_-90,208_2,208_-90,208_-14,208_-6,181_45,181_0,181_-95,181_2,181_-95,181_-17,181_0,33_42,33_0,33_-98,33_2,33_-98,33_-18,33_0,9,ROAD
24.7895345,120.9944456,9.911999702453613,261.3060607910156,0.0,-1.86,-26.279999,-33.899998,-114.03501,208_50,208_7,208_-90,208_2,208_-90,208_-14,208_-6,181_45,181_0,181_-95,181_2,181_-95,181_-17,181_0,33_42,33_0,33_-98,33_2,33_-98,33_-18,33_0,9,ROAD
24.7895345,120.9944456,9.911999702453613,261.3060607910156,0.0,3.24,-37.8,-14.46,-163.89581,208_50,208_7,208_-90,208_2,208_-90,208_-14,208_-6,181_45,181_0,181_-95,181_2,181_-95,181_-17,181_0,33_42,33_0,33_-98,33_2,33_-98,33_-18,33_0,9,ROAD
24.7895293,120.9944325,9.901000022888184,259.9059753417969,0.0,-0.35999998,-31.019999,-29.34,-137.36499,208_50,208_7,208_-90,208_2,208_-90,208_-14,208_-6,181_45,181_0,181_-95,181_2,181_-95,181_-17,181_0,33_42,33_0,33_-98,33_2,33_-98,33_-18,33_0,9,ROAD
24.7895293,120.9944325,9.901000022888184,259.9059753417969,0.0,-7.68,-16.32,-41.28,99.25376,208_50,208_7,208_-90,208_2,208_-90,208_-14,208_-6,181_45,181_0,181_-95,181_2,181_-95,181_-17,181_0,33_42,33_0,33_-98,33_2,33_-98,33_-18,33_0,9,ROAD
24.7895293,120.9944325,9.901000022888184,259.9059753417969,0.0,5.2799997,-32.28,-28.019999,-137.92168,208_50,208_7,208_-90,208_2,208_-90,208_-14,208_-6,181_45,181_0,181_-95,181_2,181_-95,181_-17,181_0,33_42,33_0,33_-98,33_2,33_-98,33_-18,33_0,9,ROAD
24.7895293,120.9944325,9.901000022888184,259.9059753417969,0.0,7.7999997,-41.28,-11.82,172.08913,208_50,208_7,208_-90,208_2,208_-90,208_-14,208_-6,181_45,181_0,181_-95,181_2,181_-95,181_-17,181_0,33_42,33_0,33_-98,33_2,33_-98,33_-18,33_0,9,ROAD
24.7895293,120.9944325,9.901000022888184,259.9059753417969,0.0,-0.29999998,-24.6,-37.86,-68.06775,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.7895293,120.9944325,9.901000022888184,259.9059753417969,0.0,1.5,-31.439999,-30.72,135.98642,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.789513,120.9944032,9.857000350952148,255.75970458984375,0.0,12.78,-37.26,-17.34,-170.52495,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.789513,120.9944032,9.857000350952148,255.75970458984375,0.0,-0.78,-36.899998,-21.42,-154.09358,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.789513,120.9944032,9.857000350952148,255.75970458984375,0.0,-10.98,-17.34,-39.54,30.670015,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.789513,120.9944032,9.857000350952148,255.75970458984375,0.0,-4.68,-24.119999,-35.579998,-123.892006,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.7894976,120.9943861,9.96399974822998,251.57608032226562,0.0,8.4,-39.18,-3.24,157.21387,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.7894901,120.9943733,9.949999809265137,249.797607421875,0.0,-8.28,-35.16,-22.14,-157.8046,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.7894901,120.9943733,9.949999809265137,249.797607421875,0.0,0.78,-26.76,-34.68,114.01233,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.7894901,120.9943733,9.949999809265137,249.797607421875,0.0,10.44,-34.02,-22.199999,-147.97232,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.7894901,120.9943733,9.949999809265137,249.797607421875,0.0,3.24,-40.26,-1.4399999,178.05608,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.7894772,120.9943593,9.836999893188477,245.27587890625,0.0,-7.2,-27.96,-33.66,-129.59563,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.7894772,120.9943593,9.836999893188477,245.27587890625,0.0,-3.12,-27.539999,-35.1,69.93325,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.7894665,120.9943469,9.883999824523926,242.14173889160156,0.0,16.02,-38.16,-7.5,-123.65491,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.7894665,120.9943469,9.883999824523926,242.14173889160156,0.0,-4.74,-39.96,1.3199999,-179.17307,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.7894665,120.9943469,9.883999824523926,242.14173889160156,0.0,-9.24,-26.519999,-32.1,-30.001026,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.7894665,120.9943469,9.883999824523926,242.14173889160156,0.0,0.35999998,-27.84,-31.8,-132.65692,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.7894552,120.9943359,9.927000045776367,238.76954650878906,0.0,13.08,-39.899998,-1.68,161.72171,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.7894552,120.9943359,9.927000045776367,238.76954650878906,0.0,-3.84,-39.54,-11.46,-166.0366,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.7894436,120.9943256,9.932000160217285,235.951416015625,0.0,-3.0,-27.84,-32.219997,116.60036,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.7894436,120.9943256,9.932000160217285,235.951416015625,0.0,7.56,-35.46,-20.1,-148.88051,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.7894436,120.9943256,9.932000160217285,235.951416015625,0.0,5.52,-40.14,8.5199995,172.30429,181_52,181_6,181_-88,181_2,181_-88,181_-9,181_-5,9,ROAD
24.7894325,120.9943159,9.925999641418457,233.655517578125,0.0,-12.48,-33.66,-24.24,-154.52249,181_53,181_2147483647,181_-87,181_2,181_-87,181_-10,181_1,9,ROAD
24.7894325,120.9943159,9.925999641418457,233.655517578125,0.0,-5.2799997,-27.119999,-35.04,117.47682,181_53,181_2147483647,181_-87,181_2,181_-87,181_-10,181_1,9,ROAD
24.7894204,120.9943055,9.899999618530273,231.47412109375,0.0,10.38,-38.94,-4.44,-160.69534,181_53,181_2147483647,181_-87,181_2,181_-87,181_-10,181_1,9,ROAD
24.7894204,120.9943055,9.899999618530273,231.47412109375,0.0,-4.98,-39.96,8.7,175.15674,181_53,181_2147483647,181_-87,181_2,181_-87,181_-10,181_1,9,ROAD
24.7894204,120.9943055,9.899999618530273,231.47412109375,0.0,-28.08,-30.84,-17.699999,151.38965,181_53,181_2147483647,181_-87,181_2,181_-87,181_-10,181_1,9,ROAD
24.7894065,120.9942934,9.901000022888184,229.5667266845703,0.0,-14.46,-31.8,-26.16,-155.27823,181_53,181_2147483647,181_-87,181_2,181_-87,181_-10,181_1,9,ROAD
24.7894065,120.9942934,9.901000022888184,229.5667266845703,0.0,5.2799997,-41.04,2.6399999,168.96043,181_53,181_2147483647,181_-87,181_2,181_-87,181_-10,181_1,9,ROAD
24.7894065,120.9942934,9.901000022888184,229.5667266845703,0.0,-21.42,-35.64,4.2,168.16261,181_54,181_8,181_-86,181_2,181_-86,181_-10,181_-2,33_46,33_0,33_-94,33_2,33_-94,33_-10,33_0,9,ROAD
24.7893943,120.9942834,9.869000434875488,227.87632751464844,0.0,-28.98,-24.9,-23.16,85.51294,181_54,181_8,181_-86,181_2,181_-86,181_-10,181_-2,33_46,33_0,33_-94,33_2,33_-94,33_-10,33_0,9,ROAD
24.7893943,120.9942834,9.869000434875488,227.87632751464844,0.0,-13.44,-36.0,-19.74,-161.52321,181_54,181_8,181_-86,181_2,181_-86,181_-10,181_-2,33_46,33_0,33_-94,33_2,33_-94,33_-10,33_0,9,ROAD
24.7893943,120.9942834,9.869000434875488,227.87632751464844,0.0,-1.56,-37.68,11.58,-164.32289,181_54,181_8,181_-86,181_2,181_-86,181_-10,181_-2,33_46,33_0,33_-94,33_2,33_-94,33_-10,33_0,9,ROAD
24.7893799,120.9942733,9.906999588012695,225.68417358398438,0.0,-25.98,-31.619999,-14.88,-174.27774,181_54,181_8,181_-86,181_2,181_-86,181_-10,181_-2,33_46,33_0,33_-94,33_2,33_-94,33_-10,33_0,9,ROAD
24.7893799,120.9942733,9.906999588012695,225.68417358398438,0.0,-19.38,-26.099998,-30.24,112.29714,181_54,181_8,181_-86,181_2,181_-86,181_-10,181_-2,33_46,33_0,33_-94,33_2,33_-94,33_-10,33_0,9,ROAD
24.7893684,120.9942632,9.937999725341797,225.00405883789062,0.0,-0.71999997,-41.28,-4.08,-167.95334,181_54,181_8,181_-86,181_2,181_-86,181_-10,181_-2,33_46,33_0,33_-94,33_2,33_-94,33_-10,33_0,9,ROAD
24.7893684,120.9942632,9.937999725341797,225.00405883789062,0.0,-12.599999,-37.26,10.139999,-175.3283,181_54,181_8,181_-86,181_2,181_-86,181_-10,181_-2,33_46,33_0,33_-94,33_2,33_-94,33_-10,33_0,9,ROAD
24.7893684,120.9942632,9.937999725341797,225.00405883789062,0.0,-15.179999,-37.92,-14.759999,177.55966,181_54,181_8,181_-86,181_2,181_-86,181_-10,181_-2,33_46,33_0,33_-94,33_2,33_-94,33_-10,33_0,9,ROAD
24.7893684,120.9942632,9.937999725341797,225.00405883789062,0.0,-14.34,-37.8,-15.0,-171.77383,181_54,181_8,181_-86,181_2,181_-86,181_-10,181_-2,33_46,33_0,33_-94,33_2,33_-94,33_-10,33_0,9,ROAD
