lat, lon, acc, bear, bearAcc, magnetometer_x, magnetometer_y, magnetometer_z, heading, 33_asuLevel, 33_cqi, 33_dbm, 33_level, 33_rsrp, 33_rsrq, 33_rssnr, 25_asuLevel, 25_cqi, 25_dbm, 25_level, 25_rsrp, 25_rsrq, 25_rssnr, timestamp, label
24.7889672,120.9941946,10.083000183105469,178.5569610595703,0.0,-6.2999997,-41.28,-6.6,174.34789,181_64,181_2147483647,181_-76,181_2,181_-76,181_-6,181_7,17,SIDEWALK
24.7889672,120.9941946,10.083000183105469,178.5569610595703,0.0,7.3199997,-37.559998,19.92,120.82678,181_64,181_2147483647,181_-76,181_2,181_-76,181_-6,181_7,17,SIDEWALK
24.7889509,120.9941946,10.206000328063965,178.71701049804688,0.0,-3.0,-35.04,21.48,148.84422,181_64,181_2147483647,181_-76,181_2,181_-76,181_-6,181_7,17,SIDEWALK
24.7889509,120.9941946,10.206000328063965,178.71701049804688,0.0,-4.3199997,-39.66,-10.0199995,150.86336,181_64,181_2147483647,181_-76,181_2,181_-76,181_-6,181_7,17,SIDEWALK
24.7889509,120.9941946,10.206000328063965,178.71701049804688,0.0,8.4,-42.36,5.2799997,179.13766,181_64,181_2147483647,181_-76,181_2,181_-76,181_-6,181_7,17,SIDEWALK
24.7889376,120.9941943,10.263999938964844,178.6641845703125,0.0,3.3,-33.96,25.8,179.64795,181_64,181_2147483647,181_-76,181_2,181_-76,181_-6,181_7,17,SIDEWALK
24.7889376,120.9941943,10.263999938964844,178.6641845703125,0.0,-5.46,-40.62,-1.26,172.85466,181_64,181_2147483647,181_-76,181_2,181_-76,181_-6,181_7,17,SIDEWALK
24.7889376,120.9941943,10.263999938964844,178.6641845703125,0.0,-3.48,-40.079998,-5.2799997,153.37906,181_64,181_2147483647,181_-76,181_2,181_-76,181_-6,181_7,17,SIDEWALK
24.7889233,120.9941932,10.157999992370605,178.57382202148438,0.0,10.0199995,-37.62,18.9,42.651398,181_64,181_2147483647,181_-76,181_2,181_-76,181_-6,181_7,17,SIDEWALK
24.7889233,120.9941932,10.157999992370605,178.57382202148438,0.0,-9.599999,-38.64,10.86,162.60562,181_64,181_2147483647,181_-76,181_2,181_-76,181_-6,181_7,17,SIDEWALK
24.7889233,120.9941932,10.157999992370605,178.57382202148438,0.0,-12.0,-35.76,-17.52,132.97723,181_64,181_2147483647,181_-76,181_2,181_-76,181_-6,181_7,17,SIDEWALK
24.7889233,120.9941932,10.157999992370605,178.57382202148438,0.0,-7.74,-38.34,-13.86,-179.5205,181_64,181_2147483647,181_-76,181_2,181_-76,181_-6,181_7,17,SIDEWALK
24.7889054,120.9941927,10.098999977111816,178.59524536132812,0.0,-12.96,-36.78,-16.32,-175.57079,181_67,181_2147483647,181_-73,181_3,181_-73,181_-6,181_11,17,SIDEWALK
24.7889054,120.9941927,10.098999977111816,178.59524536132812,0.0,-10.74,-36.899998,-19.92,-179.74379,181_67,181_2147483647,181_-73,181_3,181_-73,181_-6,181_11,17,SIDEWALK
24.7888914,120.9941922,10.055000305175781,178.71560668945312,0.0,-4.38,-35.94,-24.539999,-175.14958,181_67,181_2147483647,181_-73,181_3,181_-73,181_-6,181_11,17,SIDEWALK
24.7888914,120.9941922,10.055000305175781,178.71560668945312,0.0,-9.36,-40.92,-6.8399997,176.58572,181_67,181_2147483647,181_-73,181_3,181_-73,181_-6,181_11,17,SIDEWALK
24.7888914,120.9941922,10.055000305175781,178.71560668945312,0.0,-19.199999,-33.54,-16.619999,-159.97328,181_67,181_2147483647,181_-73,181_3,181_-73,181_-6,181_11,17,SIDEWALK
24.7888769,120.9941919,9.970999717712402,179.02903747558594,0.0,1.5,-32.88,-24.3,-171.37875,181_67,181_2147483647,181_-73,181_3,181_-73,181_-6,181_11,17,SIDEWALK
24.7888769,120.9941919,9.970999717712402,179.02903747558594,0.0,12.42,-34.62,-20.76,-160.156,181_67,181_2147483647,181_-73,181_3,181_-73,181_-6,181_11,17,SIDEWALK
24.7888769,120.9941919,9.970999717712402,179.02903747558594,0.0,1.68,-39.48,-14.88,-165.51224,181_67,181_2147483647,181_-73,181_3,181_-73,181_-6,181_11,17,SIDEWALK
24.7888769,120.9941919,9.970999717712402,179.02903747558594,0.0,4.8599997,-41.219997,-9.9,-165.25156,181_67,181_2147483647,181_-73,181_3,181_-73,181_-6,181_11,17,SIDEWALK
24.7888769,120.9941919,9.970999717712402,179.02903747558594,0.0,12.48,-38.46,-15.9,-142.93015,181_67,181_2147483647,181_-73,181_3,181_-73,181_-6,181_11,17,SIDEWALK
24.7888462,120.9941905,9.842000007629395,179.2522735595703,0.0,10.139999,-40.8,-7.2599998,-160.20186,181_67,181_2147483647,181_-73,181_3,181_-73,181_-6,181_11,17,SIDEWALK
24.7888462,120.9941905,9.842000007629395,179.2522735595703,0.0,2.82,-41.64,-9.599999,-166.73793,181_67,181_2147483647,181_-73,181_3,181_-73,181_-6,181_11,17,SIDEWALK
24.7888462,120.9941905,9.842000007629395,179.2522735595703,0.0,8.04,-41.7,-9.96,-154.74612,181_67,181_2147483647,181_-73,181_3,181_-73,181_-6,181_11,17,SIDEWALK
24.7888462,120.9941905,9.842000007629395,179.2522735595703,0.0,6.66,-37.98,-19.32,-162.8174,181_71,181_2147483647,181_-69,181_3,181_-69,181_-5,181_19,17,SIDEWALK
24.7888462,120.9941905,9.842000007629395,179.2522735595703,0.0,2.52,-40.92,-9.599999,-167.27151,181_71,181_2147483647,181_-69,181_3,181_-69,181_-5,181_19,17,SIDEWALK
24.7888337,120.9941887,9.802000045776367,179.8075408935547,0.0,11.34,-34.86,-21.779999,-149.5924,181_71,181_2147483647,181_-69,181_3,181_-69,181_-5,181_19,17,SIDEWALK
24.7888337,120.9941887,9.802000045776367,179.8075408935547,0.0,16.619999,-33.12,-22.8,122.5204,181_71,181_2147483647,181_-69,181_3,181_-69,181_-5,181_19,17,SIDEWALK
24.7888337,120.9941887,9.802000045776367,179.8075408935547,0.0,6.7799997,-41.76,2.82,-177.0008,181_71,181_2147483647,181_-69,181_3,181_-69,181_-5,181_19,17,SIDEWALK
24.7888337,120.9941887,9.802000045776367,179.8075408935547,0.0,1.86,-32.52,28.14,178.44688,181_71,181_2147483647,181_-69,181_3,181_-69,181_-5,181_19,17,SIDEWALK
24.7888337,120.9941887,9.802000045776367,179.8075408935547,0.0,-15.66,-36.66,-3.9599998,167.90376,181_71,181_2147483647,181_-69,181_3,181_-69,181_-5,181_19,17,SIDEWALK
24.7888033,120.9941881,9.826000213623047,179.56857299804688,0.0,-0.71999997,-35.64,-22.02,161.08742,181_71,181_2147483647,181_-69,181_3,181_-69,181_-5,181_19,17,SIDEWALK
24.7888033,120.9941881,9.826000213623047,179.56857299804688,0.0,13.799999,-41.16,7.44,124.66413,181_71,181_2147483647,181_-69,181_3,181_-69,181_-5,181_19,17,SIDEWALK
24.7888033,120.9941881,9.826000213623047,179.56857299804688,0.0,-11.639999,-35.579998,19.68,161.63344,181_71,181_2147483647,181_-69,181_3,181_-69,181_-5,181_19,17,SIDEWALK
24.7887871,120.9941878,9.987000465393066,178.97080993652344,0.0,-17.88,-34.98,-15.66,135.41245,181_71,181_2147483647,181_-69,181_3,181_-69,181_-5,181_19,17,SIDEWALK
24.7887871,120.9941878,9.987000465393066,178.97080993652344,0.0,4.08,-43.14,-5.04,-172.05544,181_71,181_2147483647,181_-69,181_3,181_-69,181_-5,181_19,17,SIDEWALK
24.7887723,120.9941883,10.116999626159668,178.62269592285156,0.0,7.5,-31.859999,30.539999,178.18478,181_71,181_2147483647,181_-69,181_3,181_-69,181_-5,181_19,17,SIDEWALK
24.7887723,120.9941883,10.116999626159668,178.62269592285156,0.0,-17.94,-36.42,-1.38,162.06236,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7887723,120.9941883,10.116999626159668,178.62269592285156,0.0,-4.02,-35.82,-21.48,150.12914,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7887571,120.9941884,10.187000274658203,178.0886688232422,0.0,15.42,-39.3,13.98,126.07466,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7887571,120.9941884,10.187000274658203,178.0886688232422,0.0,-8.58,-33.96,24.24,151.43948,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7887571,120.9941884,10.187000274658203,178.0886688232422,0.0,-15.12,-36.12,-12.059999,143.30885,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7887571,120.9941884,10.187000274658203,178.0886688232422,0.0,1.3199999,-42.239998,2.9399998,176.76114,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7887394,120.9941881,10.159000396728516,178.12567138671875,0.0,5.1,-34.26,28.199999,-174.1137,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7887394,120.9941881,10.159000396728516,178.12567138671875,0.0,-19.199999,-38.1,0.9,157.69228,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7887227,120.9941887,10.194000244140625,177.97308349609375,0.0,-4.5,-40.5,-12.84,159.12556,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7887227,120.9941887,10.194000244140625,177.97308349609375,0.0,16.74,-40.44,20.4,120.1634,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7887227,120.9941887,10.194000244140625,177.97308349609375,0.0,-2.8799999,-39.78,22.08,150.86658,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.788704,120.9941899,10.269000053405762,177.3167724609375,0.0,-6.66,-43.68,-8.46,160.88844,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.788704,120.9941899,10.269000053405762,177.3167724609375,0.0,13.62,-44.879997,-0.96,-173.24023,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.788704,120.9941899,10.269000053405762,177.3167724609375,0.0,16.44,-34.8,28.859999,160.3789,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7886877,120.9941915,10.282999992370605,176.56103515625,0.0,-5.94,-42.12,0.65999997,172.50334,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7886877,120.9941915,10.282999992370605,176.56103515625,0.0,3.4199998,-38.94,-12.9,168.71225,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.788672,120.9941931,10.267999649047852,176.01376342773438,0.0,22.14,-33.899998,20.34,145.25731,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.788672,120.9941931,10.267999649047852,176.01376342773438,0.0,-5.22,-35.579998,20.279999,153.80113,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.788672,120.9941931,10.267999649047852,176.01376342773438,0.0,-25.32,-26.82,-13.559999,118.2958,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7886568,120.9941949,10.218999862670898,175.6269073486328,0.0,-6.72,-40.44,-7.68,-174.23958,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7886568,120.9941949,10.218999862670898,175.6269073486328,0.0,4.74,-36.0,26.039999,-168.18845,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7886568,120.9941949,10.218999862670898,175.6269073486328,0.0,-18.06,-36.78,-5.7599998,155.94858,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7886431,120.9941969,10.161999702453613,175.25917053222656,0.0,-8.94,-39.12,-12.54,152.77194,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7886431,120.9941969,10.161999702453613,175.25917053222656,0.0,12.599999,-36.6,23.039999,133.52388,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7886288,120.9941981,10.053000450134277,175.14144897460938,0.0,-4.38,-34.5,23.88,145.37276,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7886288,120.9941981,10.053000450134277,175.14144897460938,0.0,-5.52,-41.219997,-5.64,159.76303,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7886288,120.9941981,10.053000450134277,175.14144897460938,0.0,7.8599997,-41.579998,6.2999997,178.28685,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7886144,120.9941987,10.006999969482422,175.10211181640625,0.0,9.36,-31.74,28.8,-170.04791,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7886144,120.9941987,10.006999969482422,175.10211181640625,0.0,-13.92,-37.44,5.7,160.18103,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7886144,120.9941987,10.006999969482422,175.10211181640625,0.0,-16.199999,-35.399998,-8.46,136.01459,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7885979,120.9941996,9.947999954223633,174.9112548828125,0.0,16.08,-38.28,15.78,130.30649,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7885979,120.9941996,9.947999954223633,174.9112548828125,0.0,-8.04,-27.599998,29.58,147.42188,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7885979,120.9941996,9.947999954223633,174.9112548828125,0.0,-20.22,-26.699999,-20.279999,112.903496,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7885979,120.9941996,9.947999954223633,174.9112548828125,0.0,-4.38,-36.0,-18.42,-166.30545,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7885832,120.9942008,9.82800006866455,174.92059326171875,0.0,3.6599998,-41.879997,-3.6599998,179.56203,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7885832,120.9942008,9.82800006866455,174.92059326171875,0.0,14.5199995,-36.059998,-15.299999,-155.50554,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7885697,120.9942017,9.859999656677246,175.1591796875,0.0,22.199999,-32.64,-19.32,-173.78766,181_68,181_2147483647,181_-72,181_2,181_-72,181_-7,181_8,17,SIDEWALK
24.7885697,120.9942017,9.859999656677246,175.1591796875,0.0,9.78,-41.94,-6.42,-164.00598,181_67,181_15,181_-73,181_3,181_-73,181_-7,181_10,17,SIDEWALK
24.7885697,120.9942017,9.859999656677246,175.1591796875,0.0,9.24,-39.54,-13.92,-159.10294,181_67,181_15,181_-73,181_3,181_-73,181_-7,181_10,17,SIDEWALK
24.7885543,120.994202,9.906999588012695,175.93341064453125,0.0,13.62,-40.379997,-8.5199995,-134.62726,181_67,181_15,181_-73,181_3,181_-73,181_-7,181_10,17,SIDEWALK
24.7885543,120.994202,9.906999588012695,175.93341064453125,0.0,20.64,-38.879997,-8.7,-156.09702,181_67,181_15,181_-73,181_3,181_-73,181_-7,181_10,17,SIDEWALK
24.7885543,120.994202,9.906999588012695,175.93341064453125,0.0,10.08,-41.16,-11.28,-160.45311,181_67,181_15,181_-73,181_3,181_-73,181_-7,181_10,17,SIDEWALK
24.7885543,120.994202,9.906999588012695,175.93341064453125,0.0,13.139999,-40.8,-8.82,-155.30135,181_67,181_15,181_-73,181_3,181_-73,181_-7,181_10,17,SIDEWALK
24.7885543,120.994202,9.906999588012695,175.93341064453125,0.0,17.76,-28.32,-30.42,177.85788,181_67,181_15,181_-73,181_3,181_-73,181_-7,181_10,17,SIDEWALK
24.7885232,120.9942027,9.883999824523926,180.82888793945312,0.0,17.699999,-39.239998,-18.9,-150.97394,181_67,181_15,181_-73,181_3,181_-73,181_-7,181_10,17,SIDEWALK
24.7885232,120.9942027,9.883999824523926,180.82888793945312,0.0,-1.5,-43.26,13.38,178.33545,181_67,181_15,181_-73,181_3,181_-73,181_-7,181_10,17,SIDEWALK
24.7885232,120.9942027,9.883999824523926,180.82888793945312,0.0,-20.46,-34.44,-23.82,165.87477,181_67,181_15,181_-73,181_3,181_-73,181_-7,181_10,17,SIDEWALK
24.7885232,120.9942027,9.883999824523926,180.82888793945312,0.0,-7.8599997,-38.399998,-23.279999,-179.69028,181_67,181_15,181_-73,181_3,181_-73,181_-7,181_10,17,SIDEWALK
24.7885232,120.9942027,9.883999824523926,180.82888793945312,0.0,13.2,-41.7,17.039999,137.16156,181_67,181_15,181_-73,181_3,181_-73,181_-7,181_10,17,SIDEWALK
24.7885116,120.9942009,9.916999816894531,182.2428741455078,0.0,-9.66,-40.98,16.5,161.61795,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884974,120.9941979,9.956999778747559,183.55105590820312,0.0,-12.48,-33.719997,-23.64,137.62903,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884974,120.9941979,9.956999778747559,183.55105590820312,0.0,10.86,-43.26,-5.1,-167.40125,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884974,120.9941979,9.956999778747559,183.55105590820312,0.0,3.06,-35.1,27.779999,175.23766,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884854,120.9941951,9.967000007629395,184.65663146972656,0.0,-11.82,-39.84,-3.36,166.40425,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884854,120.9941951,9.967000007629395,184.65663146972656,0.0,7.9199996,-40.14,-14.16,166.73213,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884854,120.9941951,9.967000007629395,184.65663146972656,0.0,18.119999,-37.32,19.02,145.50662,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884854,120.9941951,9.967000007629395,184.65663146972656,0.0,-1.26,-33.6,27.96,140.75632,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884708,120.994192,9.89900016784668,180.0288848876953,0.0,-12.84,-40.32,-3.72,152.65128,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884708,120.994192,9.89900016784668,180.0288848876953,0.0,6.18,-42.84,9.36,171.19937,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884554,120.9941924,9.906000137329102,171.98277282714844,0.0,4.56,-30.119999,32.64,173.24495,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884554,120.9941924,9.906000137329102,171.98277282714844,0.0,-0.59999996,-41.579998,-10.62,-174.73686,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884554,120.9941924,9.906000137329102,171.98277282714844,0.0,14.34,-36.78,-18.0,170.64786,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884396,120.9941939,9.890999794006348,169.931884765625,0.0,22.8,-35.46,17.82,124.70349,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884396,120.9941939,9.890999794006348,169.931884765625,0.0,-2.1599998,-34.079998,26.4,142.92264,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884396,120.9941939,9.890999794006348,169.931884765625,0.0,4.44,-40.92,-8.639999,167.79993,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884396,120.9941939,9.890999794006348,169.931884765625,0.0,17.82,-40.379997,-2.34,-154.072,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884225,120.994194,9.888999938964844,170.81231689453125,0.0,11.46,-32.94,29.279999,121.20183,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884225,120.994194,9.888999938964844,170.81231689453125,0.0,-11.46,-37.32,14.759999,153.80472,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884085,120.9941946,9.880000114440918,171.8013458251953,0.0,0.12,-40.32,-13.139999,164.81505,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884085,120.9941946,9.880000114440918,171.8013458251953,0.0,18.18,-38.82,17.58,153.52484,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7884085,120.9941946,9.880000114440918,171.8013458251953,0.0,-3.8999999,-29.64,34.32,139.2644,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7883946,120.9941957,9.868000030517578,167.28302001953125,0.0,-11.58,-36.12,-17.88,160.35902,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7883946,120.9941957,9.868000030517578,167.28302001953125,0.0,2.76,-41.7,-10.559999,-165.83617,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7883946,120.9941957,9.868000030517578,167.28302001953125,0.0,3.0,-32.579998,31.619999,139.20688,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.788381,120.9942004,9.873000144958496,165.57855224609375,0.0,-17.4,-32.7,18.779999,143.97017,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.788381,120.9942004,9.873000144958496,165.57855224609375,0.0,-2.28,-41.1,-7.3799996,170.67734,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7883665,120.994206,9.918000221252441,165.1494140625,0.0,11.099999,-40.32,19.38,151.34337,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7883665,120.994206,9.918000221252441,165.1494140625,0.0,-11.88,-24.72,34.92,152.00285,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7883665,120.994206,9.918000221252441,165.1494140625,0.0,-7.5,-41.579998,4.38,165.11392,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7883525,120.9942127,9.99899959564209,163.58973693847656,0.0,5.46,-43.079998,2.1599998,-175.96991,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7883525,120.9942127,9.99899959564209,163.58973693847656,0.0,-6.3599997,-27.84,32.46,150.40852,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7883525,120.9942127,9.99899959564209,163.58973693847656,0.0,-13.92,-28.439999,28.199999,131.91467,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7883387,120.9942202,10.015000343322754,158.88497924804688,0.0,0.0,-42.0,-1.4399999,178.22221,181_73,181_15,181_-67,181_3,181_-67,181_-5,181_14,17,SIDEWALK
24.7883387,120.9942202,10.015000343322754,158.88497924804688,0.0,11.46,-40.559998,12.54,175.60262,181_73,181_2147483647,181_-67,181_3,181_-67,181_-9,181_23,17,SIDEWALK
24.7883387,120.9942202,10.015000343322754,158.88497924804688,0.0,-10.139999,-21.48,36.12,136.21492,181_73,181_2147483647,181_-67,181_3,181_-67,181_-9,181_23,17,SIDEWALK
24.7883239,120.9942272,10.020000457763672,159.35316467285156,0.0,-11.94,-40.32,3.48,158.51897,181_73,181_2147483647,181_-67,181_3,181_-67,181_-9,181_23,17,SIDEWALK
24.7883239,120.9942272,10.020000457763672,159.35316467285156,0.0,3.84,-41.94,-0.12,-175.32603,181_73,181_2147483647,181_-67,181_3,181_-67,181_-9,181_23,17,SIDEWALK
24.7883239,120.9942272,10.020000457763672,159.35316467285156,0.0,0.35999998,-27.84,33.42,141.27565,181_73,181_2147483647,181_-67,181_3,181_-67,181_-9,181_23,17,SIDEWALK
24.7883239,120.9942272,10.020000457763672,159.35316467285156,0.0,-12.66,-23.16,34.079998,122.41143,181_73,181_2147483647,181_-67,181_3,181_-67,181_-9,181_23,17,SIDEWALK
24.7883239,120.9942272,10.020000457763672,159.35316467285156,0.0,-14.28,-36.239998,14.04,173.26607,181_73,181_2147483647,181_-67,181_3,181_-67,181_-9,181_23,17,SIDEWALK
24.7883099,120.9942315,9.946000099182129,158.7364959716797,0.0,5.46,-36.36,25.619999,145.09534,181_73,181_2147483647,181_-67,181_3,181_-67,181_-9,181_23,17,SIDEWALK
24.7882971,120.9942362,9.956999778747559,156.30343627929688,0.0,-11.639999,-12.36,40.379997,178.09802,181_73,181_2147483647,181_-67,181_3,181_-67,181_-9,181_23,17,SIDEWALK
24.7882971,120.9942362,9.956999778747559,156.30343627929688,0.0,-16.98,-36.0,14.5199995,149.32997,181_73,181_2147483647,181_-67,181_3,181_-67,181_-9,181_23,17,SIDEWALK
24.7882971,120.9942362,9.956999778747559,156.30343627929688,0.0,-3.0,-38.34,16.56,161.74327,181_73,181_2147483647,181_-67,181_3,181_-67,181_-9,181_23,17,SIDEWALK
24.7882867,120.9942406,9.987000465393066,152.3335723876953,0.0,-7.62,-15.54,40.62,84.66897,181_73,181_2147483647,181_-67,181_3,181_-67,181_-9,181_23,17,SIDEWALK
24.7882867,120.9942406,9.987000465393066,152.3335723876953,0.0,-20.76,-13.139999,35.94,107.5497,181_73,181_2147483647,181_-67,181_3,181_-67,181_-9,181_23,17,SIDEWALK
24.7882867,120.9942406,9.987000465393066,152.3335723876953,0.0,-5.16,-40.379997,14.28,-175.49702,181_73,181_2147483647,181_-67,181_3,181_-67,181_-9,181_23,17,SIDEWALK
24.7882747,120.9942443,9.980999946594238,146.73663330078125,0.0,5.7599998,-35.76,22.8,154.28194,181_73,181_2147483647,181_-67,181_3,181_-67,181_-9,181_23,17,SIDEWALK
24.7882747,120.9942443,9.980999946594238,146.73663330078125,0.0,-15.78,-21.359999,32.94,-156.49695,181_73,181_2147483647,181_-67,181_3,181_-67,181_-9,181_23,17,SIDEWALK
24.7882643,120.9942495,9.970999717712402,140.631591796875,0.0,-13.679999,-34.44,21.06,146.26657,181_73,181_2147483647,181_-67,181_3,181_-67,181_-9,181_23,17,SIDEWALK
24.7882643,120.9942495,9.970999717712402,140.631591796875,0.0,-1.9799999,-38.64,16.68,-177.40479,181_73,181_2147483647,181_-67,181_3,181_-67,181_-9,181_23,17,SIDEWALK
24.7882643,120.9942495,9.970999717712402,140.631591796875,0.0,-4.8599997,-16.8,40.62,-144.55602,181_73,181_2147483647,181_-67,181_3,181_-67,181_-9,181_23,17,SIDEWALK
24.7882643,120.9942495,9.970999717712402,140.631591796875,0.0,-18.359999,-12.599999,36.899998,114.485466,181_65,181_2147483647,181_-75,181_3,181_-75,181_-9,181_11,17,SIDEWALK
24.7882525,120.9942553,10.020999908447266,144.5253143310547,0.0,-9.84,-37.8,16.199999,-176.60883,181_65,181_2147483647,181_-75,181_3,181_-75,181_-9,181_11,17,SIDEWALK
24.7882525,120.9942553,10.020999908447266,144.5253143310547,0.0,5.4,-33.78,27.24,146.98593,181_65,181_2147483647,181_-75,181_3,181_-75,181_-9,181_11,17,SIDEWALK
24.7882525,120.9942553,10.020999908447266,144.5253143310547,0.0,-14.16,-14.04,38.7,-140.48566,181_65,181_2147483647,181_-75,181_3,181_-75,181_-9,181_11,17,SIDEWALK
24.7882525,120.9942553,10.020999908447266,144.5253143310547,0.0,-22.199999,-31.98,13.799999,140.68475,181_65,181_2147483647,181_-75,181_3,181_-75,181_-9,181_11,17,SIDEWALK
