lat, lon, acc, bear, bearAcc, magnetometer_x, magnetometer_y, magnetometer_z, heading, 33_asuLevel, 33_cqi, 33_dbm, 33_level, 33_rsrp, 33_rsrq, 33_rssnr, timestamp, label
24.7886557,120.9950947,10.128999710083008,4.663737773895264,0.0,30.96,12.66,-29.039999,-63.737904,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7886557,120.9950947,10.128999710083008,4.663737773895264,0.0,-0.48,-13.38,-42.48,15.366111,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7886557,120.9950947,10.128999710083008,4.663737773895264,0.0,8.82,12.84,-44.1,69.53959,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7886665,120.9950904,10.180999755859375,4.178009033203125,0.0,31.14,32.28,-9.78,-57.3423,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7886806,120.9950908,10.152999877929688,2.38400936126709,0.0,19.08,9.66,-39.48,89.70704,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7886806,120.9950908,10.152999877929688,2.38400936126709,0.0,10.92,-11.4,-39.6,57.819893,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7886806,120.9950908,10.152999877929688,2.38400936126709,0.0,27.24,23.279999,-26.699999,-23.595036,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7886806,120.9950908,10.152999877929688,2.38400936126709,0.0,33.0,25.439999,-15.299999,-62.2757,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7886806,120.9950908,10.152999877929688,2.38400936126709,0.0,8.7,-7.98,-41.399998,97.41352,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7886942,120.9950906,10.039999961853027,2.128526449203491,0.0,6.42,-1.14,-41.879997,100.34685,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7887085,120.9950901,10.074000358581543,1.2981206178665161,0.0,24.779999,32.1,-15.78,-41.438557,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7887085,120.9950901,10.074000358581543,1.2981206178665161,0.0,25.26,23.4,-24.24,-29.477509,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7887085,120.9950901,10.074000358581543,1.2981206178665161,0.0,4.44,-4.74,-42.54,63.62834,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7887085,120.9950901,10.074000358581543,1.2981206178665161,0.0,17.94,16.32,-37.26,34.604042,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7887198,120.9950894,10.109000205993652,3.5087497234344482,0.0,32.94,25.08,-16.98,-72.14381,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7887335,120.9950891,10.07800006866455,2.7906813621520996,0.0,18.48,6.12,-39.66,60.88801,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7887335,120.9950891,10.07800006866455,2.7906813621520996,0.0,6.3599997,-5.64,-42.84,68.75709,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7887335,120.9950891,10.07800006866455,2.7906813621520996,0.0,25.619999,22.38,-30.179998,-16.045752,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7887335,120.9950891,10.07800006866455,2.7906813621520996,0.0,33.899998,19.619999,-21.3,-57.540012,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7887468,120.9950878,10.031999588012695,0.5130825638771057,0.0,8.5199995,-3.84,-43.5,83.22271,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7887468,120.9950878,10.031999588012695,0.5130825638771057,0.0,12.42,10.86,-42.059998,33.811886,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7887468,120.9950878,10.031999588012695,0.5130825638771057,0.0,31.26,21.18,-24.06,-136.76292,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7887468,120.9950878,10.031999588012695,0.5130825638771057,0.0,23.16,12.66,-35.16,-38.924923,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7887578,120.9950862,9.918000221252441,359.6070251464844,0.0,19.74,2.6399999,-37.32,138.76215,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_6,16,SIDEWALK
24.7887718,120.9950855,9.920000076293945,357.2644958496094,0.0,24.24,20.64,-28.98,3.4828641,33_63,33_0,33_-77,33_2,33_-77,33_-10,33_0,25_52,25_0,25_-88,25_2,25_-88,25_-11,25_0,16,SIDEWALK
24.7887718,120.9950855,9.920000076293945,357.2644958496094,0.0,28.38,28.859999,-16.5,-67.10693,33_63,33_0,33_-77,33_2,33_-77,33_-10,33_0,25_52,25_0,25_-88,25_2,25_-88,25_-11,25_0,16,SIDEWALK
24.7887718,120.9950855,9.920000076293945,357.2644958496094,0.0,13.5,9.3,-41.04,75.270996,33_63,33_0,33_-77,33_2,33_-77,33_-10,33_0,25_52,25_0,25_-88,25_2,25_-88,25_-11,25_0,16,SIDEWALK
24.7887718,120.9950855,9.920000076293945,357.2644958496094,0.0,3.3,-0.84,-42.6,66.4974,33_63,33_0,33_-77,33_2,33_-77,33_-10,33_0,25_52,25_0,25_-88,25_2,25_-88,25_-11,25_0,16,SIDEWALK
24.7887837,120.9950838,9.866000175476074,359.98199462890625,0.0,21.3,24.539999,-28.68,-37.6863,33_63,33_0,33_-77,33_2,33_-77,33_-10,33_0,25_52,25_0,25_-88,25_2,25_-88,25_-11,25_0,16,SIDEWALK
24.7887837,120.9950838,9.866000175476074,359.98199462890625,0.0,27.24,20.34,-27.24,-53.51683,33_63,33_0,33_-77,33_2,33_-77,33_-10,33_0,25_52,25_0,25_-88,25_2,25_-88,25_-11,25_0,16,SIDEWALK
24.7887962,120.9950832,10.027000427246094,0.2740420997142792,0.0,-0.12,-6.18,-43.14,93.23124,33_63,33_0,33_-77,33_2,33_-77,33_-10,33_0,25_52,25_0,25_-88,25_2,25_-88,25_-11,25_0,16,SIDEWALK
24.7887962,120.9950832,10.027000427246094,0.2740420997142792,0.0,9.059999,10.8,-40.86,43.788692,33_63,33_0,33_-77,33_2,33_-77,33_-10,33_0,25_52,25_0,25_-88,25_2,25_-88,25_-11,25_0,16,SIDEWALK
24.7887962,120.9950832,10.027000427246094,0.2740420997142792,0.0,28.019999,21.72,-26.58,-97.74451,33_63,33_0,33_-77,33_2,33_-77,33_-10,33_0,25_52,25_0,25_-88,25_2,25_-88,25_-11,25_0,16,SIDEWALK
24.7888085,120.9950825,10.071999549865723,0.16938935220241547,0.0,20.76,6.72,-38.1,39.70091,33_63,33_0,33_-77,33_2,33_-77,33_-10,33_0,25_52,25_0,25_-88,25_2,25_-88,25_-11,25_0,16,SIDEWALK
24.7888085,120.9950825,10.071999549865723,0.16938935220241547,0.0,3.06,-7.08,-42.78,55.173508,33_63,33_0,33_-77,33_2,33_-77,33_-10,33_0,25_52,25_0,25_-88,25_2,25_-88,25_-11,25_0,16,SIDEWALK
24.7888221,120.9950808,10.081000328063965,1.8228527307510376,0.0,20.22,14.34,-36.6,-15.829041,33_63,33_0,33_-77,33_2,33_-77,33_-10,33_0,25_52,25_0,25_-88,25_2,25_-88,25_-11,25_0,16,SIDEWALK
24.7888221,120.9950808,10.081000328063965,1.8228527307510376,0.0,37.02,20.16,-13.32,-83.675766,33_63,33_0,33_-77,33_2,33_-77,33_-10,33_0,25_52,25_0,25_-88,25_2,25_-88,25_-11,25_0,16,SIDEWALK
24.7888221,120.9950808,10.081000328063965,1.8228527307510376,0.0,27.779999,6.2999997,-33.42,61.820198,25_54,25_6,25_-86,25_2,25_-86,25_-11,25_4,33_50,33_0,33_-90,33_2,33_-90,33_-15,33_0,16,SIDEWALK
24.7888221,120.9950808,10.081000328063965,1.8228527307510376,0.0,22.859999,5.46,-38.34,86.70354,25_54,25_6,25_-86,25_2,25_-86,25_-11,25_4,33_50,33_0,33_-90,33_2,33_-90,33_-15,33_0,16,SIDEWALK
24.7888358,120.9950791,10.083999633789062,1.4603147506713867,0.0,27.96,30.179998,-17.94,-23.313093,25_54,25_6,25_-86,25_2,25_-86,25_-11,25_4,33_50,33_0,33_-90,33_2,33_-90,33_-15,33_0,16,SIDEWALK
24.7888358,120.9950791,10.083999633789062,1.4603147506713867,0.0,28.68,27.359999,-18.66,-46.19811,25_54,25_6,25_-86,25_2,25_-86,25_-11,25_4,33_50,33_0,33_-90,33_2,33_-90,33_-15,33_0,16,SIDEWALK
24.7888358,120.9950791,10.083999633789062,1.4603147506713867,0.0,11.219999,-2.28,-41.82,85.8535,25_54,25_6,25_-86,25_2,25_-86,25_-11,25_4,33_50,33_0,33_-90,33_2,33_-90,33_-15,33_0,16,SIDEWALK
24.7888358,120.9950791,10.083999633789062,1.4603147506713867,0.0,16.74,7.7999997,-38.94,50.994976,25_54,25_6,25_-86,25_2,25_-86,25_-11,25_4,33_50,33_0,33_-90,33_2,33_-90,33_-15,33_0,16,SIDEWALK
24.7888497,120.9950783,10.164999961853027,1.8280038833618164,0.0,29.82,23.939999,-22.74,-69.358955,25_54,25_6,25_-86,25_2,25_-86,25_-11,25_4,33_50,33_0,33_-90,33_2,33_-90,33_-15,33_0,16,SIDEWALK
24.788862,120.9950786,10.222000122070312,3.694082260131836,0.0,22.32,13.62,-33.84,10.560402,25_54,25_6,25_-86,25_2,25_-86,25_-11,25_4,33_50,33_0,33_-90,33_2,33_-90,33_-15,33_0,16,SIDEWALK
24.788862,120.9950786,10.222000122070312,3.694082260131836,0.0,-0.84,-2.1,-44.94,80.21494,25_54,25_6,25_-86,25_2,25_-86,25_-11,25_4,33_50,33_0,33_-90,33_2,33_-90,33_-15,33_0,16,SIDEWALK
24.788862,120.9950786,10.222000122070312,3.694082260131836,0.0,16.08,18.779999,-36.18,8.02033,25_54,25_6,25_-86,25_2,25_-86,25_-11,25_4,33_50,33_0,33_-90,33_2,33_-90,33_-15,33_0,16,SIDEWALK
24.788862,120.9950786,10.222000122070312,3.694082260131836,0.0,26.76,22.68,-25.619999,-82.21085,25_54,25_6,25_-86,25_2,25_-86,25_-11,25_4,33_50,33_0,33_-90,33_2,33_-90,33_-15,33_0,16,SIDEWALK
24.7888725,120.9950789,10.23900032043457,2.9502134323120117,0.0,18.42,5.7599998,-40.68,66.108574,25_54,25_6,25_-86,25_2,25_-86,25_-11,25_4,33_50,33_0,33_-90,33_2,33_-90,33_-15,33_0,16,SIDEWALK
24.7888725,120.9950789,10.23900032043457,2.9502134323120117,0.0,7.98,3.0,-43.5,53.235935,25_54,25_6,25_-86,25_2,25_-86,25_-11,25_4,33_50,33_0,33_-90,33_2,33_-90,33_-15,33_0,16,SIDEWALK
24.7888848,120.9950768,10.236000061035156,0.2540331780910492,0.0,22.68,31.56,-22.5,-25.889322,25_54,25_12,25_-86,25_2,25_-86,25_-11,25_7,33_53,33_0,33_-87,33_2,33_-87,33_-10,33_0,16,SIDEWALK
24.7888848,120.9950768,10.236000061035156,0.2540331780910492,0.0,31.38,27.3,-16.56,-56.062275,25_54,25_12,25_-86,25_2,25_-86,25_-11,25_7,33_53,33_0,33_-87,33_2,33_-87,33_-10,33_0,16,SIDEWALK
24.7888848,120.9950768,10.236000061035156,0.2540331780910492,0.0,15.059999,1.56,-41.879997,75.73904,25_54,25_12,25_-86,25_2,25_-86,25_-11,25_7,33_53,33_0,33_-87,33_2,33_-87,33_-10,33_0,16,SIDEWALK
24.7888848,120.9950768,10.236000061035156,0.2540331780910492,0.0,17.279999,11.34,-39.66,83.094124,25_54,25_12,25_-86,25_2,25_-86,25_-11,25_7,33_53,33_0,33_-87,33_2,33_-87,33_-10,33_0,16,SIDEWALK
24.7888982,120.9950737,10.26099967956543,359.56396484375,0.0,28.38,29.939999,-16.8,-79.02487,25_54,25_12,25_-86,25_2,25_-86,25_-11,25_7,33_53,33_0,33_-87,33_2,33_-87,33_-10,33_0,16,SIDEWALK
24.7888982,120.9950737,10.26099967956543,359.56396484375,0.0,26.939999,20.1,-29.099998,-29.523735,25_54,25_12,25_-86,25_2,25_-86,25_-11,25_7,33_53,33_0,33_-87,33_2,33_-87,33_-10,33_0,16,SIDEWALK
24.7889096,120.9950718,10.317999839782715,358.9577941894531,0.0,2.22,-2.8799999,-44.94,60.76935,25_54,25_12,25_-86,25_2,25_-86,25_-11,25_7,33_53,33_0,33_-87,33_2,33_-87,33_-10,33_0,16,SIDEWALK
24.7889096,120.9950718,10.317999839782715,358.9577941894531,0.0,23.1,21.779999,-33.0,0.83739007,25_54,25_12,25_-86,25_2,25_-86,25_-11,25_7,33_53,33_0,33_-87,33_2,33_-87,33_-10,33_0,16,SIDEWALK
24.7889096,120.9950718,10.317999839782715,358.9577941894531,0.0,33.0,25.5,-17.88,-117.8053,25_54,25_12,25_-86,25_2,25_-86,25_-11,25_7,33_53,33_0,33_-87,33_2,33_-87,33_-10,33_0,16,SIDEWALK
24.7889225,120.9950706,10.305999755859375,358.0887145996094,0.0,17.94,1.14,-41.1,80.18304,25_54,25_12,25_-86,25_2,25_-86,25_-11,25_7,33_53,33_0,33_-87,33_2,33_-87,33_-10,33_0,16,SIDEWALK
24.7889225,120.9950706,10.305999755859375,358.0887145996094,0.0,10.2,-2.04,-43.2,77.26063,25_54,25_12,25_-86,25_2,25_-86,25_-11,25_7,33_53,33_0,33_-87,33_2,33_-87,33_-10,33_0,16,SIDEWALK
24.7889325,120.9950691,10.28499984741211,358.7368469238281,0.0,25.92,29.64,-23.88,-30.932936,25_54,25_12,25_-86,25_2,25_-86,25_-11,25_7,33_53,33_0,33_-87,33_2,33_-87,33_-10,33_0,16,SIDEWALK
24.7889325,120.9950691,10.28499984741211,358.7368469238281,0.0,30.119999,21.66,-23.58,-61.389626,25_54,25_12,25_-86,25_2,25_-86,25_-11,25_7,33_53,33_0,33_-87,33_2,33_-87,33_-10,33_0,16,SIDEWALK
24.7889325,120.9950691,10.28499984741211,358.7368469238281,0.0,4.2599998,-7.44,-44.219997,80.00024,25_54,25_12,25_-86,25_2,25_-86,25_-11,25_7,33_53,33_0,33_-87,33_2,33_-87,33_-10,33_0,16,SIDEWALK
24.7889424,120.9950676,10.248000144958496,359.6925048828125,0.0,8.76,6.48,-43.26,81.31809,25_54,25_12,25_-86,25_2,25_-86,25_-11,25_7,33_53,33_0,33_-87,33_2,33_-87,33_-10,33_0,16,SIDEWALK
24.7889424,120.9950676,10.248000144958496,359.6925048828125,0.0,30.72,27.3,-16.32,-110.85195,25_54,25_12,25_-86,25_2,25_-86,25_-11,25_7,33_53,33_0,33_-87,33_2,33_-87,33_-10,33_0,16,SIDEWALK
24.7889424,120.9950676,10.248000144958496,359.6925048828125,0.0,29.939999,22.619999,-22.8,-36.612377,25_54,25_12,25_-86,25_2,25_-86,25_-11,25_7,33_53,33_0,33_-87,33_2,33_-87,33_-10,33_0,16,SIDEWALK
24.7889529,120.9950659,10.21500015258789,358.71795654296875,0.0,9.059999,-4.38,-42.6,85.59082,25_54,25_12,25_-86,25_2,25_-86,25_-11,25_7,33_53,33_0,33_-87,33_2,33_-87,33_-10,33_0,16,SIDEWALK
24.7889529,120.9950659,10.21500015258789,358.71795654296875,0.0,15.839999,12.059999,-39.059998,33.848637,25_54,25_12,25_-86,25_2,25_-86,25_-11,25_7,33_53,33_0,33_-87,33_2,33_-87,33_-10,33_0,16,SIDEWALK
24.788963,120.995064,10.13599967956543,357.0512390136719,0.0,31.38,23.279999,-20.52,-68.458855,25_63,25_15,25_-77,25_2,25_-77,25_-11,25_9,33_55,33_0,33_-85,33_2,33_-85,33_-12,33_0,16,SIDEWALK
24.788963,120.995064,10.13599967956543,357.0512390136719,0.0,22.199999,5.4,-36.0,60.08782,25_63,25_15,25_-77,25_2,25_-77,25_-11,25_9,33_55,33_0,33_-85,33_2,33_-85,33_-12,33_0,16,SIDEWALK
24.788963,120.995064,10.13599967956543,357.0512390136719,0.0,6.3599997,-6.6,-44.04,58.608063,25_63,25_15,25_-77,25_2,25_-77,25_-11,25_9,33_55,33_0,33_-85,33_2,33_-85,33_-12,33_0,16,SIDEWALK
24.7889737,120.9950635,10.133000373840332,357.0667724609375,0.0,22.38,21.18,-31.74,-26.333523,25_63,25_15,25_-77,25_2,25_-77,25_-11,25_9,33_55,33_0,33_-85,33_2,33_-85,33_-12,33_0,16,SIDEWALK
24.7889737,120.9950635,10.133000373840332,357.0667724609375,0.0,37.92,17.4,-18.42,-80.92356,25_63,25_15,25_-77,25_2,25_-77,25_-11,25_9,33_55,33_0,33_-85,33_2,33_-85,33_-12,33_0,16,SIDEWALK
24.7889737,120.9950635,10.133000373840332,357.0667724609375,0.0,14.46,-4.5,-42.84,95.39517,25_63,25_15,25_-77,25_2,25_-77,25_-11,25_9,33_55,33_0,33_-85,33_2,33_-85,33_-12,33_0,16,SIDEWALK
24.7889737,120.9950635,10.133000373840332,357.0667724609375,0.0,14.639999,4.92,-41.64,91.19237,25_63,25_15,25_-77,25_2,25_-77,25_-11,25_9,33_55,33_0,33_-85,33_2,33_-85,33_-12,33_0,16,SIDEWALK
24.7889867,120.9950641,10.11400032043457,358.1719665527344,0.0,24.06,33.48,-19.439999,-52.4739,25_63,25_15,25_-77,25_2,25_-77,25_-11,25_9,33_55,33_0,33_-85,33_2,33_-85,33_-12,33_0,16,SIDEWALK
24.7889867,120.9950641,10.11400032043457,358.1719665527344,0.0,20.76,20.34,-36.18,-22.754347,25_63,25_15,25_-77,25_2,25_-77,25_-11,25_9,33_55,33_0,33_-85,33_2,33_-85,33_-12,33_0,16,SIDEWALK
24.7889867,120.9950641,10.11400032043457,358.1719665527344,0.0,-0.48,-8.94,-44.579998,46.932236,25_63,25_15,25_-77,25_2,25_-77,25_-11,25_9,33_55,33_0,33_-85,33_2,33_-85,33_-12,33_0,16,SIDEWALK
24.7890015,120.9950645,10.053000450134277,358.5466003417969,0.0,18.96,21.6,-34.8,12.051086,25_63,25_15,25_-77,25_2,25_-77,25_-11,25_9,33_55,33_0,33_-85,33_2,33_-85,33_-12,33_0,16,SIDEWALK
24.7890015,120.9950645,10.053000450134277,358.5466003417969,0.0,33.36,25.74,-16.619999,-80.602615,25_63,25_15,25_-77,25_2,25_-77,25_-11,25_9,33_55,33_0,33_-85,33_2,33_-85,33_-12,33_0,16,SIDEWALK
24.7890156,120.9950656,10.032999992370605,3.467268943786621,0.0,19.98,7.7999997,-41.34,79.5065,25_63,25_15,25_-77,25_2,25_-77,25_-11,25_9,33_55,33_0,33_-85,33_2,33_-85,33_-12,33_0,16,SIDEWALK
24.7890156,120.9950656,10.032999992370605,3.467268943786621,0.0,13.38,4.3199997,-42.84,69.94959,25_63,25_15,25_-77,25_2,25_-77,25_-11,25_9,33_55,33_0,33_-85,33_2,33_-85,33_-12,33_0,16,SIDEWALK
24.7890156,120.9950656,10.032999992370605,3.467268943786621,0.0,21.48,34.02,-22.26,1.0487113,25_63,25_15,25_-77,25_2,25_-77,25_-11,25_9,33_55,33_0,33_-85,33_2,33_-85,33_-12,33_0,16,SIDEWALK
24.7890293,120.995068,9.968000411987305,6.814909934997559,0.0,30.84,26.34,-20.58,-52.672436,25_63,25_15,25_-77,25_2,25_-77,25_-11,25_9,33_55,33_0,33_-85,33_2,33_-85,33_-12,33_0,16,SIDEWALK
24.7890293,120.995068,9.968000411987305,6.814909934997559,0.0,9.66,-5.1,-44.879997,73.40476,25_63,25_15,25_-77,25_2,25_-77,25_-11,25_9,33_55,33_0,33_-85,33_2,33_-85,33_-12,33_0,16,SIDEWALK
24.7890293,120.995068,9.968000411987305,6.814909934997559,0.0,21.0,10.679999,-38.82,45.150642,25_63,25_15,25_-77,25_2,25_-77,25_-11,25_9,33_55,33_0,33_-85,33_2,33_-85,33_-12,33_0,16,SIDEWALK
24.789042,120.995069,9.927000045776367,5.78837251663208,0.0,35.579998,24.42,-14.46,-78.20505,25_63,25_15,25_-77,25_2,25_-77,25_-11,25_9,33_55,33_0,33_-85,33_2,33_-85,33_-12,33_0,16,SIDEWALK
24.789042,120.995069,9.927000045776367,5.78837251663208,0.0,34.559998,9.599999,-25.859999,11.497563,25_65,25_0,25_-75,25_2,25_-75,25_-8,25_0,33_66,33_0,33_-74,33_2,33_-74,33_-9,33_0,16,SIDEWALK
24.789042,120.995069,9.927000045776367,5.78837251663208,0.0,12.059999,-8.5199995,-41.76,42.996246,25_65,25_0,25_-75,25_2,25_-75,25_-8,25_0,33_66,33_0,33_-74,33_2,33_-74,33_-9,33_0,16,SIDEWALK
24.7890542,120.9950693,9.836999893188477,3.5277292728424072,0.0,29.279999,23.1,-26.039999,-14.542183,25_65,25_0,25_-75,25_2,25_-75,25_-8,25_0,33_66,33_0,33_-74,33_2,33_-74,33_-9,33_0,16,SIDEWALK
24.7890542,120.9950693,9.836999893188477,3.5277292728424072,0.0,37.32,22.02,-13.679999,-133.46179,25_65,25_0,25_-75,25_2,25_-75,25_-8,25_0,33_66,33_0,33_-74,33_2,33_-74,33_-9,33_0,16,SIDEWALK
24.7890674,120.99507,9.869999885559082,0.7951220870018005,0.0,15.839999,-5.94,-41.1,108.551926,25_65,25_0,25_-75,25_2,25_-75,25_-8,25_0,33_66,33_0,33_-74,33_2,33_-74,33_-9,33_0,16,SIDEWALK
24.7890674,120.99507,9.869999885559082,0.7951220870018005,0.0,14.219999,-0.53999996,-43.02,101.740654,25_65,25_0,25_-75,25_2,25_-75,25_-8,25_0,33_66,33_0,33_-74,33_2,33_-74,33_-9,33_0,16,SIDEWALK
24.7890674,120.99507,9.869999885559082,0.7951220870018005,0.0,28.92,22.98,-27.06,-69.742226,25_65,25_0,25_-75,25_2,25_-75,25_-8,25_0,33_66,33_0,33_-74,33_2,33_-74,33_-9,33_0,16,SIDEWALK
24.7890674,120.99507,9.869999885559082,0.7951220870018005,0.0,33.6,13.799999,-26.76,-51.792652,25_65,25_0,25_-75,25_2,25_-75,25_-8,25_0,33_66,33_0,33_-74,33_2,33_-74,33_-9,33_0,16,SIDEWALK
24.7890812,120.9950692,9.902999877929688,3.4514966011047363,0.0,8.76,-6.48,-44.28,106.007164,25_65,25_0,25_-75,25_2,25_-75,25_-8,25_0,33_66,33_0,33_-74,33_2,33_-74,33_-9,33_0,16,SIDEWALK
24.7890812,120.9950692,9.902999877929688,3.4514966011047363,0.0,25.32,14.219999,-34.14,10.740588,25_65,25_0,25_-75,25_2,25_-75,25_-8,25_0,33_66,33_0,33_-74,33_2,33_-74,33_-9,33_0,16,SIDEWALK
24.7890949,120.9950694,9.869000434875488,4.276254177093506,0.0,37.38,24.18,-8.28,-74.96572,25_65,25_0,25_-75,25_2,25_-75,25_-8,25_0,33_66,33_0,33_-74,33_2,33_-74,33_-9,33_0,16,SIDEWALK
24.7890949,120.9950694,9.869000434875488,4.276254177093506,0.0,32.82,10.62,-25.92,1.3063436,25_65,25_0,25_-75,25_2,25_-75,25_-8,25_0,33_66,33_0,33_-74,33_2,33_-74,33_-9,33_0,16,SIDEWALK
24.7890949,120.9950694,9.869000434875488,4.276254177093506,0.0,14.4,-4.74,-40.68,40.765343,25_65,25_0,25_-75,25_2,25_-75,25_-8,25_0,33_66,33_0,33_-74,33_2,33_-74,33_-9,33_0,16,SIDEWALK
24.7891083,120.9950696,9.913999557495117,4.3340325355529785,0.0,22.02,25.5,-30.48,-13.595949,25_62,25_12,25_-78,25_2,25_-78,25_-10,25_8,16,SIDEWALK
24.7891083,120.9950696,9.913999557495117,4.3340325355529785,0.0,34.44,21.779999,-19.14,-72.64045,25_62,25_12,25_-78,25_2,25_-78,25_-10,25_8,16,SIDEWALK
24.789123,120.9950709,9.942000389099121,5.1269097328186035,0.0,13.2,-0.53999996,-42.66,89.234535,25_62,25_12,25_-78,25_2,25_-78,25_-10,25_8,16,SIDEWALK
24.789123,120.9950709,9.942000389099121,5.1269097328186035,0.0,14.5199995,2.82,-41.399998,89.95451,25_62,25_12,25_-78,25_2,25_-78,25_-10,25_8,16,SIDEWALK
24.789123,120.9950709,9.942000389099121,5.1269097328186035,0.0,27.72,29.58,-20.939999,-45.024986,25_62,25_12,25_-78,25_2,25_-78,25_-10,25_8,16,SIDEWALK
24.789123,120.9950709,9.942000389099121,5.1269097328186035,0.0,30.72,21.24,-23.82,-45.626896,25_62,25_12,25_-78,25_2,25_-78,25_-10,25_8,16,SIDEWALK
24.7891381,120.9950711,9.956999778747559,5.732149124145508,0.0,2.22,-5.7,-44.28,58.822655,25_62,25_12,25_-78,25_2,25_-78,25_-10,25_8,16,SIDEWALK
24.7891381,120.9950711,9.956999778747559,5.732149124145508,0.0,18.3,19.92,-35.7,21.473808,25_62,25_12,25_-78,25_2,25_-78,25_-10,25_8,16,SIDEWALK
24.7891528,120.9950717,9.994999885559082,6.249435901641846,0.0,33.059998,28.019999,-14.16,-82.949776,25_62,25_12,25_-78,25_2,25_-78,25_-10,25_8,16,SIDEWALK
24.7891528,120.9950717,9.994999885559082,6.249435901641846,0.0,22.32,12.48,-37.26,44.707603,25_62,25_12,25_-78,25_2,25_-78,25_-10,25_8,16,SIDEWALK
24.7891528,120.9950717,9.994999885559082,6.249435901641846,0.0,0.29999998,-0.84,-46.44,42.967777,25_62,25_12,25_-78,25_2,25_-78,25_-10,25_8,16,SIDEWALK
24.7891684,120.9950716,9.98900032043457,4.453622817993164,0.0,18.3,26.82,-33.96,-21.972704,25_62,25_12,25_-78,25_2,25_-78,25_-10,25_8,16,SIDEWALK
24.7891684,120.9950716,9.98900032043457,4.453622817993164,0.0,37.62,20.16,-14.88,-66.663795,25_62,25_12,25_-78,25_2,25_-78,25_-10,25_8,16,SIDEWALK
24.7891824,120.995072,10.067999839782715,3.1729772090911865,0.0,18.359999,3.8999999,-42.66,84.692444,25_62,25_12,25_-78,25_2,25_-78,25_-10,25_8,16,SIDEWALK
24.7891824,120.995072,10.067999839782715,3.1729772090911865,0.0,11.7,3.06,-43.68,85.084145,25_62,25_12,25_-78,25_2,25_-78,25_-10,25_8,16,SIDEWALK
24.7891824,120.995072,10.067999839782715,3.1729772090911865,0.0,26.34,29.34,-23.34,-30.392649,25_62,25_12,25_-78,25_2,25_-78,25_-10,25_8,16,SIDEWALK
24.7891824,120.995072,10.067999839782715,3.1729772090911865,0.0,29.82,24.96,-22.5,-51.553234,25_62,25_12,25_-78,25_2,25_-78,25_-10,25_8,16,SIDEWALK
24.7891956,120.9950724,9.918000221252441,2.7766940593719482,0.0,12.719999,-5.04,-43.14,75.18976,33_52,33_6,33_-88,33_2,33_-88,33_-12,33_-4,16,SIDEWALK
24.789209,120.9950726,9.883000373840332,2.900926113128662,0.0,17.039999,11.58,-40.5,77.10506,33_52,33_6,33_-88,33_2,33_-88,33_-12,33_-4,16,SIDEWALK
24.789209,120.9950726,9.883000373840332,2.900926113128662,0.0,35.94,28.68,-5.16,-65.655876,33_52,33_6,33_-88,33_2,33_-88,33_-12,33_-4,16,SIDEWALK
24.789209,120.9950726,9.883000373840332,2.900926113128662,0.0,35.82,19.859999,-21.539999,-16.184643,33_52,33_6,33_-88,33_2,33_-88,33_-12,33_-4,16,SIDEWALK
24.789209,120.9950726,9.883000373840332,2.900926113128662,0.0,14.88,-2.46,-42.0,42.755985,33_52,33_6,33_-88,33_2,33_-88,33_-12,33_-4,16,SIDEWALK
