lat, lon, acc, bear, bearAcc, magnetometer_x, magnetometer_y, magnetometer_z, heading, 33_asuLevel, 33_cqi, 33_dbm, 33_level, 33_rsrp, 33_rsrq, 33_rssnr, 25_asuLevel, 25_cqi, 25_dbm, 25_level, 25_rsrp, 25_rsrq, 25_rssnr, timestamp, label
24.7888512,120.9950649,10.20199966430664,5.884583473205566,0.0,-3.84,-5.3399997,-40.32,94.29694,25_55,25_10,25_-85,25_2,25_-85,25_-13,25_-6,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,16,SIDEWALK
24.7888512,120.9950649,10.20199966430664,5.884583473205566,0.0,9.54,8.88,-38.46,2.5055668,25_55,25_10,25_-85,25_2,25_-85,25_-13,25_-6,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,16,SIDEWALK
24.7888634,120.9950667,10.135000228881836,5.43596076965332,0.0,32.1,15.78,-23.4,-77.589516,25_55,25_10,25_-85,25_2,25_-85,25_-13,25_-6,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,16,SIDEWALK
24.7888634,120.9950667,10.135000228881836,5.43596076965332,0.0,13.799999,6.8999996,-38.64,41.93041,25_55,25_10,25_-85,25_2,25_-85,25_-13,25_-6,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,16,SIDEWALK
24.7888634,120.9950667,10.135000228881836,5.43596076965332,0.0,-2.46,4.2599998,-39.719997,87.5119,25_55,25_10,25_-85,25_2,25_-85,25_-13,25_-6,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,16,SIDEWALK
24.7888755,120.9950693,10.111000061035156,2.1523597240448,0.0,17.58,14.4,-32.7,-29.784252,25_55,25_10,25_-85,25_2,25_-85,25_-13,25_-6,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,16,SIDEWALK
24.7888755,120.9950693,10.111000061035156,2.1523597240448,0.0,28.92,16.02,-25.38,-62.49866,25_55,25_10,25_-85,25_2,25_-85,25_-13,25_-6,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,16,SIDEWALK
24.7888755,120.9950693,10.111000061035156,2.1523597240448,0.0,3.72,3.84,-39.3,82.185814,25_55,25_10,25_-85,25_2,25_-85,25_-13,25_-6,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,16,SIDEWALK
24.7888865,120.9950708,10.15999984741211,1.0245565176010132,0.0,7.74,5.94,-38.52,50.16619,25_55,25_10,25_-85,25_2,25_-85,25_-13,25_-6,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,16,SIDEWALK
24.7888865,120.9950708,10.15999984741211,1.0245565176010132,0.0,32.64,16.199999,-21.72,-86.02238,25_55,25_10,25_-85,25_2,25_-85,25_-13,25_-6,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,16,SIDEWALK
24.7888968,120.9950707,10.12399959564209,359.7181396484375,0.0,25.08,10.679999,-31.74,-31.094429,25_55,25_10,25_-85,25_2,25_-85,25_-13,25_-6,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,16,SIDEWALK
24.7888968,120.9950707,10.12399959564209,359.7181396484375,0.0,4.7999997,-2.1,-41.579998,82.6991,25_55,25_10,25_-85,25_2,25_-85,25_-13,25_-6,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,16,SIDEWALK
24.7888968,120.9950707,10.12399959564209,359.7181396484375,0.0,21.42,12.179999,-32.94,-20.349722,25_55,25_10,25_-85,25_2,25_-85,25_-13,25_-6,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,16,SIDEWALK
24.7889086,120.9950696,9.958999633789062,359.8597412109375,0.0,37.26,16.14,-16.74,-77.53861,25_55,25_10,25_-85,25_2,25_-85,25_-13,25_-6,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,16,SIDEWALK
24.7889086,120.9950696,9.958999633789062,359.8597412109375,0.0,12.48,-0.48,-39.54,101.29957,25_55,25_10,25_-85,25_2,25_-85,25_-13,25_-6,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,16,SIDEWALK
24.7889086,120.9950696,9.958999633789062,359.8597412109375,0.0,4.98,-1.92,-41.879997,75.73469,25_55,25_10,25_-85,25_2,25_-85,25_-13,25_-6,33_53,33_0,33_-87,33_2,33_-87,33_-13,33_0,16,SIDEWALK
24.7889161,120.9950691,9.920999526977539,358.9497985839844,0.0,27.66,13.2,-28.439999,-82.46938,25_54,25_10,25_-86,25_2,25_-86,25_-12,25_0,33_54,33_0,33_-86,33_2,33_-86,33_-12,33_0,16,SIDEWALK
24.7889161,120.9950691,9.920999526977539,358.9497985839844,0.0,24.66,12.54,-31.199999,-49.954422,25_54,25_10,25_-86,25_2,25_-86,25_-12,25_0,33_54,33_0,33_-86,33_2,33_-86,33_-12,33_0,16,SIDEWALK
24.7889161,120.9950691,9.920999526977539,358.9497985839844,0.0,-2.46,-0.17999999,-42.239998,94.21614,25_54,25_10,25_-86,25_2,25_-86,25_-12,25_0,33_54,33_0,33_-86,33_2,33_-86,33_-12,33_0,16,SIDEWALK
24.7889161,120.9950691,9.920999526977539,358.9497985839844,0.0,17.279999,12.9,-35.16,-29.887907,25_54,25_10,25_-86,25_2,25_-86,25_-12,25_0,33_54,33_0,33_-86,33_2,33_-86,33_-12,33_0,16,SIDEWALK
24.7889262,120.9950679,9.852999687194824,357.6709899902344,0.0,31.08,16.38,-24.18,-119.09545,25_54,25_10,25_-86,25_2,25_-86,25_-12,25_0,33_54,33_0,33_-86,33_2,33_-86,33_-12,33_0,16,SIDEWALK
24.7889379,120.995067,9.854000091552734,357.5992431640625,0.0,16.619999,6.2999997,-38.82,59.226852,25_54,25_10,25_-86,25_2,25_-86,25_-12,25_0,33_54,33_0,33_-86,33_2,33_-86,33_-12,33_0,16,SIDEWALK
24.7889379,120.995067,9.854000091552734,357.5992431640625,0.0,5.1,-1.02,-41.579998,83.294624,25_54,25_10,25_-86,25_2,25_-86,25_-12,25_0,33_54,33_0,33_-86,33_2,33_-86,33_-12,33_0,16,SIDEWALK
24.7889379,120.995067,9.854000091552734,357.5992431640625,0.0,20.22,22.32,-27.96,-27.018953,25_54,25_10,25_-86,25_2,25_-86,25_-12,25_0,33_54,33_0,33_-86,33_2,33_-86,33_-12,33_0,16,SIDEWALK
24.7889379,120.995067,9.854000091552734,357.5992431640625,0.0,35.399998,20.34,-17.1,-63.715405,25_54,25_10,25_-86,25_2,25_-86,25_-12,25_0,33_54,33_0,33_-86,33_2,33_-86,33_-12,33_0,16,SIDEWALK
24.7889529,120.9950669,9.979000091552734,357.25079345703125,0.0,14.46,3.36,-40.62,112.03345,25_54,25_10,25_-86,25_2,25_-86,25_-12,25_0,33_54,33_0,33_-86,33_2,33_-86,33_-12,33_0,16,SIDEWALK
24.7889529,120.9950669,9.979000091552734,357.25079345703125,0.0,11.099999,5.8799996,-39.719997,52.154022,25_54,25_10,25_-86,25_2,25_-86,25_-12,25_0,33_54,33_0,33_-86,33_2,33_-86,33_-12,33_0,16,SIDEWALK
24.7889671,120.9950672,9.99899959564209,357.14202880859375,0.0,36.42,15.66,-19.5,-106.361786,25_54,25_10,25_-86,25_2,25_-86,25_-12,25_0,33_54,33_0,33_-86,33_2,33_-86,33_-12,33_0,16,SIDEWALK
24.7889671,120.9950672,9.99899959564209,357.14202880859375,0.0,28.14,13.559999,-29.939999,-46.873035,25_54,25_10,25_-86,25_2,25_-86,25_-12,25_0,33_54,33_0,33_-86,33_2,33_-86,33_-12,33_0,16,SIDEWALK
24.7889671,120.9950672,9.99899959564209,357.14202880859375,0.0,3.9599998,-2.58,-42.66,82.327805,25_54,25_10,25_-86,25_2,25_-86,25_-12,25_0,33_54,33_0,33_-86,33_2,33_-86,33_-12,33_0,16,SIDEWALK
24.7889813,120.9950676,9.97700023651123,354.6801452636719,0.0,21.72,17.46,-30.48,-39.755283,25_54,25_10,25_-86,25_2,25_-86,25_-12,25_0,33_54,33_0,33_-86,33_2,33_-86,33_-12,33_0,16,SIDEWALK
24.7889813,120.9950676,9.97700023651123,354.6801452636719,0.0,36.3,16.98,-17.64,-79.2807,25_54,25_10,25_-86,25_2,25_-86,25_-12,25_0,33_54,33_0,33_-86,33_2,33_-86,33_-12,33_0,16,SIDEWALK
24.7889813,120.9950676,9.97700023651123,354.6801452636719,0.0,8.34,3.3,-41.16,86.489746,25_54,25_10,25_-86,25_2,25_-86,25_-12,25_0,33_54,33_0,33_-86,33_2,33_-86,33_-12,33_0,16,SIDEWALK
24.7889932,120.9950665,9.939000129699707,351.9242858886719,0.0,4.2599998,1.86,-41.94,89.09281,25_54,25_10,25_-86,25_2,25_-86,25_-12,25_0,33_54,33_0,33_-86,33_2,33_-86,33_-12,33_0,16,SIDEWALK
24.7889932,120.9950665,9.939000129699707,351.9242858886719,0.0,26.76,17.34,-25.619999,-57.43679,25_54,25_10,25_-86,25_2,25_-86,25_-12,25_0,33_54,33_0,33_-86,33_2,33_-86,33_-12,33_0,16,SIDEWALK
24.7889932,120.9950665,9.939000129699707,351.9242858886719,0.0,26.4,13.98,-29.22,-46.466885,25_61,25_10,25_-79,25_2,25_-79,25_-11,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-12,33_0,16,SIDEWALK
24.7890053,120.9950651,10.043000221252441,354.5272216796875,0.0,5.4,-5.22,-42.3,92.94278,25_61,25_10,25_-79,25_2,25_-79,25_-11,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-12,33_0,16,SIDEWALK
24.7890053,120.9950651,10.043000221252441,354.5272216796875,0.0,13.62,10.74,-36.54,2.645145,25_61,25_10,25_-79,25_2,25_-79,25_-11,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-12,33_0,16,SIDEWALK
24.7890053,120.9950651,10.043000221252441,354.5272216796875,0.0,30.24,18.359999,-23.279999,-104.31589,25_61,25_10,25_-79,25_2,25_-79,25_-11,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-12,33_0,16,SIDEWALK
24.7890174,120.9950634,10.04699993133545,359.0216369628906,0.0,18.66,10.44,-35.82,8.645033,25_61,25_10,25_-79,25_2,25_-79,25_-11,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-12,33_0,16,SIDEWALK
24.7890174,120.9950634,10.04699993133545,359.0216369628906,0.0,0.78,2.9399998,-42.3,82.16389,25_61,25_10,25_-79,25_2,25_-79,25_-11,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-12,33_0,16,SIDEWALK
24.7890301,120.9950623,10.175999641418457,1.6443790197372437,0.0,17.16,18.119999,-32.52,-30.994066,25_61,25_10,25_-79,25_2,25_-79,25_-11,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-12,33_0,16,SIDEWALK
24.7890301,120.9950623,10.175999641418457,1.6443790197372437,0.0,30.24,16.199999,-26.88,-66.69723,25_61,25_10,25_-79,25_2,25_-79,25_-11,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-12,33_0,16,SIDEWALK
24.7890301,120.9950623,10.175999641418457,1.6443790197372437,0.0,5.94,3.78,-42.78,63.670334,25_61,25_10,25_-79,25_2,25_-79,25_-11,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-12,33_0,16,SIDEWALK
24.7890301,120.9950623,10.175999641418457,1.6443790197372437,0.0,8.82,8.7,-41.16,11.175994,25_61,25_10,25_-79,25_2,25_-79,25_-11,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-12,33_0,16,SIDEWALK
24.7890426,120.9950622,10.107999801635742,1.9612025022506714,0.0,26.939999,16.199999,-31.38,-45.173084,25_61,25_10,25_-79,25_2,25_-79,25_-11,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-12,33_0,16,SIDEWALK
24.7890426,120.9950622,10.107999801635742,1.9612025022506714,0.0,16.68,5.4,-39.3,-32.437504,25_61,25_10,25_-79,25_2,25_-79,25_-11,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-12,33_0,16,SIDEWALK
24.7890426,120.9950622,10.107999801635742,1.9612025022506714,0.0,3.8999999,-8.76,-44.28,103.31635,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7890535,120.9950632,9.956000328063965,1.293136477470398,0.0,20.22,3.3,-38.34,-8.701206,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7890535,120.9950632,9.956000328063965,1.293136477470398,0.0,31.619999,11.34,-26.88,-103.673294,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7890662,120.9950661,9.949000358581543,2.577610492706299,0.0,9.179999,-1.9799999,-43.86,69.35794,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7890662,120.9950661,9.949000358581543,2.577610492706299,0.0,3.48,-3.0,-43.86,97.969864,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7890662,120.9950661,9.949000358581543,2.577610492706299,0.0,23.82,16.98,-31.08,-33.12177,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7890662,120.9950661,9.949000358581543,2.577610492706299,0.0,22.74,15.48,-32.219997,-53.661366,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7890771,120.9950687,9.92199993133545,3.444425106048584,0.0,5.58,3.12,-42.96,85.5975,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7890771,120.9950687,9.92199993133545,3.444425106048584,0.0,20.58,13.98,-34.739998,-17.037184,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7890771,120.9950687,9.92199993133545,3.444425106048584,0.0,38.46,17.58,-17.76,-91.63707,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7890888,120.9950708,9.868000030517578,0.9331072568893433,0.0,28.74,13.679999,-30.599998,-57.190117,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7890888,120.9950708,9.868000030517578,0.9331072568893433,0.0,4.74,5.46,-42.899998,74.64034,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891032,120.9950686,9.814000129699707,357.9385986328125,0.0,22.619999,20.34,-31.439999,-48.73147,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891032,120.9950686,9.814000129699707,357.9385986328125,0.0,30.539999,17.699999,-27.18,-69.160484,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891032,120.9950686,9.814000129699707,357.9385986328125,0.0,1.92,2.1599998,-42.899998,89.52375,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891032,120.9950686,9.814000129699707,357.9385986328125,0.0,-1.74,4.2,-42.6,73.681,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.789114,120.9950652,9.843000411987305,352.6533203125,0.0,30.48,15.059999,-27.599998,-141.42142,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.789114,120.9950652,9.843000411987305,352.6533203125,0.0,28.32,13.139999,-29.64,-40.03793,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891239,120.9950621,9.87600040435791,358.8526611328125,0.0,5.8199997,0.24,-42.96,86.64943,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891239,120.9950621,9.87600040435791,358.8526611328125,0.0,20.699999,15.299999,-33.12,-12.709434,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891239,120.9950621,9.87600040435791,358.8526611328125,0.0,30.599998,16.26,-27.539999,-104.75056,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891355,120.9950617,9.88700008392334,6.2621965408325195,0.0,8.16,-0.24,-42.96,80.73779,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891355,120.9950617,9.88700008392334,6.2621965408325195,0.0,5.52,-1.3199999,-43.02,93.34964,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891463,120.9950622,9.930999755859375,2.5101828575134277,0.0,25.859999,13.559999,-32.88,-66.39429,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891463,120.9950622,9.930999755859375,2.5101828575134277,0.0,29.099998,9.66,-31.98,-68.83642,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891463,120.9950622,9.930999755859375,2.5101828575134277,0.0,15.719999,-12.66,-40.379997,109.00555,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891463,120.9950622,9.930999755859375,2.5101828575134277,0.0,17.82,5.52,-39.36,5.381779,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891557,120.9950615,9.961000442504883,359.93243408203125,0.0,32.04,13.92,-26.64,-162.50197,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891649,120.9950624,10.003000259399414,359.4699401855469,0.0,9.179999,6.2999997,-40.14,48.563675,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891649,120.9950624,10.003000259399414,359.4699401855469,0.0,-2.46,2.52,-41.64,84.8819,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891649,120.9950624,10.003000259399414,359.4699401855469,0.0,18.119999,15.9,-34.14,-44.8736,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891649,120.9950624,10.003000259399414,359.4699401855469,0.0,29.46,14.099999,-27.3,-74.3653,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891738,120.995064,10.003999710083008,359.567138671875,0.0,3.78,-3.84,-41.879997,92.13257,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891738,120.995064,10.003999710083008,359.567138671875,0.0,3.72,0.29999998,-41.879997,85.87337,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891826,120.9950659,10.045000076293945,2.83217191696167,0.0,25.859999,16.619999,-28.5,-68.046074,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891826,120.9950659,10.045000076293945,2.83217191696167,0.0,14.639999,16.14,-36.059998,-37.189873,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891826,120.9950659,10.045000076293945,2.83217191696167,0.0,-4.44,-7.98,-41.94,58.934696,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891921,120.995068,10.039999961853027,4.099707126617432,0.0,12.3,11.46,-36.78,-16.46208,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7891921,120.995068,10.039999961853027,4.099707126617432,0.0,33.54,15.12,-23.34,-119.65374,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7892003,120.9950697,10.036999702453613,5.735415935516357,0.0,19.56,7.2,-37.02,-9.24617,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_1,33_57,33_0,33_-83,33_2,33_-83,33_-13,33_0,16,SIDEWALK
24.7892003,120.9950697,10.036999702453613,5.735415935516357,0.0,5.46,-0.59999996,-41.399998,96.191055,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_-1,16,SIDEWALK
24.7892003,120.9950697,10.036999702453613,5.735415935516357,0.0,19.68,20.64,-30.599998,-36.77672,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_-1,16,SIDEWALK
24.7892003,120.9950697,10.036999702453613,5.735415935516357,0.0,29.76,19.14,-24.42,-71.84406,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_-1,16,SIDEWALK
24.7892095,120.9950716,10.010000228881836,4.105229377746582,0.0,4.02,5.22,-41.94,98.333824,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_-1,16,SIDEWALK
24.7892095,120.9950716,10.010000228881836,4.105229377746582,0.0,1.0799999,7.5,-41.04,55.15213,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_-1,16,SIDEWALK
24.7892204,120.9950721,10.024999618530273,2.4284701347351074,0.0,23.939999,17.52,-30.359999,-85.87168,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_-1,16,SIDEWALK
24.7892204,120.9950721,10.024999618530273,2.4284701347351074,0.0,23.279999,13.86,-34.559998,-42.421726,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_-1,16,SIDEWALK
24.7892204,120.9950721,10.024999618530273,2.4284701347351074,0.0,-0.96,-2.22,-44.52,87.09692,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_-1,16,SIDEWALK
24.7892204,120.9950721,10.024999618530273,2.4284701347351074,0.0,12.0,15.24,-37.739998,-7.4326034,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_-1,16,SIDEWALK
24.7892308,120.9950725,10.048999786376953,1.0956900119781494,0.0,33.78,16.92,-23.039999,-91.13413,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_-1,16,SIDEWALK
24.7892417,120.995073,10.067000389099121,1.0618865489959717,0.0,10.92,7.14,-41.7,55.141422,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_-1,16,SIDEWALK
24.7892417,120.995073,10.067000389099121,1.0618865489959717,0.0,3.06,5.7599998,-42.84,91.33319,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_-1,16,SIDEWALK
24.7892417,120.995073,10.067000389099121,1.0618865489959717,0.0,21.42,20.82,-29.699999,-44.06134,25_63,25_2147483647,25_-77,25_2,25_-77,25_-10,25_-1,16,SIDEWALK
24.7892417,120.995073,10.067000389099121,1.0618865489959717,0.0,28.619999,18.42,-27.18,-61.544575,25_57,25_2147483647,25_-83,25_2,25_-83,25_-12,25_-12,33_54,33_0,33_-86,33_2,33_-86,33_-15,33_0,16,SIDEWALK
24.7892527,120.9950728,10.081000328063965,359.4200439453125,0.0,5.4,-0.29999998,-43.62,99.8352,25_57,25_2147483647,25_-83,25_2,25_-83,25_-12,25_-12,33_54,33_0,33_-86,33_2,33_-86,33_-15,33_0,16,SIDEWALK
24.7892527,120.9950728,10.081000328063965,359.4200439453125,0.0,4.02,7.74,-41.94,58.22581,25_57,25_2147483647,25_-83,25_2,25_-83,25_-12,25_-12,33_54,33_0,33_-86,33_2,33_-86,33_-15,33_0,16,SIDEWALK
24.7892648,120.9950721,10.102999687194824,358.35150146484375,0.0,28.14,19.38,-26.22,-76.97306,25_57,25_2147483647,25_-83,25_2,25_-83,25_-12,25_-12,33_54,33_0,33_-86,33_2,33_-86,33_-15,33_0,16,SIDEWALK
24.7892648,120.9950721,10.102999687194824,358.35150146484375,0.0,28.08,17.64,-28.019999,-47.90894,25_57,25_2147483647,25_-83,25_2,25_-83,25_-12,25_-12,33_54,33_0,33_-86,33_2,33_-86,33_-15,33_0,16,SIDEWALK
24.7892648,120.9950721,10.102999687194824,358.35150146484375,0.0,7.62,5.7,-43.5,88.44568,25_57,25_2147483647,25_-83,25_2,25_-83,25_-12,25_-12,33_54,33_0,33_-86,33_2,33_-86,33_-15,33_0,16,SIDEWALK
24.7892648,120.9950721,10.102999687194824,358.35150146484375,0.0,12.179999,18.3,-36.96,-0.8177828,25_57,25_2147483647,25_-83,25_2,25_-83,25_-12,25_-12,33_54,33_0,33_-86,33_2,33_-86,33_-15,33_0,16,SIDEWALK
24.7892759,120.9950712,10.118000030517578,358.455810546875,0.0,33.66,21.3,-20.039999,-91.118744,25_57,25_2147483647,25_-83,25_2,25_-83,25_-12,25_-12,33_54,33_0,33_-86,33_2,33_-86,33_-15,33_0,16,SIDEWALK
24.7892759,120.9950712,10.118000030517578,358.455810546875,0.0,22.5,14.099999,-35.16,-30.23768,25_57,25_2147483647,25_-83,25_2,25_-83,25_-12,25_-12,33_54,33_0,33_-86,33_2,33_-86,33_-15,33_0,16,SIDEWALK
24.7892851,120.9950701,10.093999862670898,357.7930603027344,0.0,5.22,1.4399999,-43.14,85.77193,25_57,25_2147483647,25_-83,25_2,25_-83,25_-12,25_-12,33_54,33_0,33_-86,33_2,33_-86,33_-15,33_0,16,SIDEWALK
24.7892851,120.9950701,10.093999862670898,357.7930603027344,0.0,18.359999,18.119999,-32.52,-35.05548,25_57,25_2147483647,25_-83,25_2,25_-83,25_-12,25_-12,33_54,33_0,33_-86,33_2,33_-86,33_-15,33_0,16,SIDEWALK
24.7892851,120.9950701,10.093999862670898,357.7930603027344,0.0,35.88,19.199999,-17.82,-72.39853,25_57,25_2147483647,25_-83,25_2,25_-83,25_-12,25_-12,33_54,33_0,33_-86,33_2,33_-86,33_-15,33_0,16,SIDEWALK
24.7892948,120.9950683,10.159000396728516,356.3194580078125,0.0,12.36,1.8,-41.46,107.637825,25_57,25_2147483647,25_-83,25_2,25_-83,25_-12,25_-12,33_54,33_0,33_-86,33_2,33_-86,33_-15,33_0,16,SIDEWALK
